site,sow.year,species,tag,exclosure,treat,treatment,seeded,scarif,no.germ,germ.0,germ.1,germ.2,germ.3,germ.4,germ.5,germ.prop,no.germ.prop,germ.prop.via,surv.prop.0,surv.prop.1,surv.prop.2,surv.prop.3,surv.prop.4,planted,viability
WSU,2018,ws,1315a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
WSU,2018,ws,1316a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
WSU,2018,ws,1317a,no,1,control,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2018,ws,1318a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2018,ws,1343a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
WSU,2018,ws,1344a,no,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
WSU,2018,ws,1345a,no,3,scarified,0,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2018,ws,1346a,no,1,control,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2018,ll,1303a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1304a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1305a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1306a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1307a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1308a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1309a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1310a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1311a,no,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1312a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1313a,no,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1314a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1315a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1316a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1317a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1318a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1343a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1344a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
WSU,2018,ll,1345a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,ll,1346a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2018,bs,1303b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1304b,no,4,seeded.scarified,1,1,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.855
WSU,2018,bs,1305b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1306b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1307b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1308b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1309b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1310b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1311b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1312b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1313b,no,4,seeded.scarified,1,1,18,2,0,0,0,NA,NA,0.10,0.90,0.12,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1314b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1315b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1316b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1317b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1318b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1343b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1344b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
WSU,2018,bs,1345b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2018,bs,1346b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
