site,site2,pit,type,plotting,year,depth,density,swe,htc,letter
FEN,FEN,FEN,fen,G.2006,2006,8,234,19,2.02,G
FEN,FEN,FEN,fen,G.2006,2006,23,402,92,2.06,G
FEN,FEN,FEN,fen,G.2006,2006,12,292,35,2.08,G
FEN,FEN,FEN,fen,G.2006,2006,17,354,60,2.17,G
FEN,FEN,FEN,fen,G.2006,2006,23,414,95,2.19,G
FEN,FEN,FEN,fen,G.2006,2006,21,400,84,2.24,G
FEN,FEN,FEN,fen,G.2006,2006,23,426,98,2.32,G
FEN,FEN,FEN,fen,G.2006,2006,22,420,92,2.36,G
FEN,FEN,FEN,fen,G.2006,2006,10,308,31,2.79,G
FEN,FEN,FEN,fen,G.2006,2006,12,350,42,3,G
AIR,AIRf,AIRf,fen,G.2007,2007,82,113,92,0.05,G
AIR,AIRf,AIRf,fen,G.2007,2007,90,150,135,0.07,G
AIR,AIRf,AIRf,fen,G.2007,2007,75,144,108,0.08,G
AIR,AIRf,AIRf,fen,G.2007,2007,74,174,129,0.12,G
AIR,AIRf,AIRf,fen,G.2007,2007,70,178,125,0.13,G
AIR,AIRf,AIRf,fen,G.2007,2007,72,179,129,0.13,G
AIR,AIRf,AIRf,fen,G.2007,2007,77,182,140,0.13,G
AIR,AIRf,AIRf,fen,G.2007,2007,78,187,146,0.13,G
AIR,AIRf,AIRf,fen,G.2007,2007,74,186,138,0.14,G
AIR,AIRf,AIRf,fen,G.2007,2007,74,189,140,0.14,G
AIR,AIRf,AIRf,fen,G.2007,2007,78,190,148,0.14,G
AIR,AIRf,AIRf,fen,G.2007,2007,84,200,168,0.14,G
AIR,AIRf,AIRf,fen,G.2007,2007,86,202,174,0.14,G
AIR,AIRf,AIRf,fen,G.2007,2007,70,186,130,0.15,G
AIR,AIRf,AIRf,fen,G.2007,2007,80,201,161,0.15,G
AIR,AIRf,AIRf,fen,G.2007,2007,64,185,118,0.16,G
AIR,AIRf,AIRf,fen,G.2007,2007,70,196,137,0.16,G
AIR,AIRf,AIRf,fen,G.2007,2007,77,204,157,0.16,G
AIR,AIRf,AIRf,fen,G.2007,2007,83,211,175,0.16,G
AIR,AIRf,AIRf,fen,G.2007,2007,62,190,118,0.17,G
AIR,AIRf,AIRf,fen,G.2007,2007,72,204,147,0.17,G
AIR,AIRf,AIRf,fen,G.2007,2007,75,205,154,0.17,G
AIR,AIRf,AIRf,fen,G.2007,2007,85,224,190,0.17,G
AIR,AIRf,AIRf,fen,G.2007,2007,97,242,235,0.18,G
AIR,AIRf,AIRf,fen,G.2007,2007,68,211,143,0.19,G
AIR,AIRf,AIRf,fen,G.2007,2007,83,229,190,0.19,G
AIR,AIRf,AIRf,fen,G.2007,2007,72,220,158,0.2,G
AIR,AIRf,AIRf,fen,G.2007,2007,81,235,190,0.2,G
AIR,AIRf,AIRf,fen,G.2007,2007,67,220,148,0.21,G
AIR,AIRf,AIRf,fen,G.2007,2007,80,236,189,0.21,G
AIR,AIRf,AIRf,fen,G.2007,2007,70,238,167,0.24,G
AIR,AIRf,AIRf,fen,G.2007,2007,72,241,174,0.24,G
AIR,AIRf,AIRf,fen,G.2007,2007,73,247,181,0.25,G
AIR,AIRf,AIRf,fen,G.2007,2007,92,286,263,0.26,G
AIR,AIRf,AIRf,fen,G.2007,2007,81,339,274,0.42,G
Broad: Sedge Fen,BCF,BCF,fen,G.2007,2007,NA,NA,NA,NA,G
FEN,FEN,FEN,fen,G.2007,2007,28,125,35,0.16,G
FEN,FEN,FEN,fen,G.2007,2007,34,165,56,0.23,G
FEN,FEN,FEN,fen,G.2007,2007,36,202,73,0.33,G
FEN,FEN,FEN,fen,G.2007,2007,30,187,56,0.34,G
FEN,FEN,FEN,fen,G.2007,2007,33,195,64,0.34,G
FEN,FEN,FEN,fen,G.2007,2007,34,206,70,0.37,G
FEN,FEN,FEN,fen,G.2007,2007,25,179,45,0.38,G
FEN,FEN,FEN,fen,G.2007,2007,29,193,56,0.38,G
FEN,FEN,FEN,fen,G.2007,2007,30,196,59,0.38,G
FEN,FEN,FEN,fen,G.2007,2007,34,214,73,0.4,G
FEN,FEN,FEN,fen,G.2007,2007,31,208,64,0.41,G
FEN,FEN,FEN,fen,G.2007,2007,30,238,71,0.55,G
FEN,FEN,FEN,fen,G.2007,2007,28,230,64,0.56,G
FEN,FEN,FEN,fen,G.2007,2007,30,243,73,0.58,G
FEN,FEN,FEN,fen,G.2007,2007,30,243,73,0.58,G
FEN,FEN,FEN,fen,G.2007,2007,30,243,73,0.58,G
FEN,FEN,FEN,fen,G.2007,2007,25,224,56,0.59,G
FEN,FEN,FEN,fen,G.2007,2007,28,240,67,0.6,G
FEN,FEN,FEN,fen,G.2007,2007,28,240,67,0.6,G
FEN,FEN,FEN,fen,G.2007,2007,29,246,71,0.61,G
FEN,FEN,FEN,fen,G.2007,2007,30,252,76,0.62,G
FEN,FEN,FEN,fen,G.2007,2007,30,257,77,0.65,G
FEN,FEN,FEN,fen,G.2007,2007,31,262,81,0.65,G
FEN,FEN,FEN,fen,G.2007,2007,28,250,70,0.66,G
FEN,FEN,FEN,fen,G.2007,2007,28,250,70,0.66,G
FEN,FEN,FEN,fen,G.2007,2007,27,249,67,0.67,G
FEN,FEN,FEN,fen,G.2007,2007,30,261,78,0.67,G
FEN,FEN,FEN,fen,G.2007,2007,28,254,71,0.68,G
FEN,FEN,FEN,fen,G.2007,2007,26,248,64,0.69,G
FEN,FEN,FEN,fen,G.2007,2007,26,248,64,0.69,G
FEN,FEN,FEN,fen,G.2007,2007,28,256,72,0.69,G
FEN,FEN,FEN,fen,G.2007,2007,28,260,73,0.71,G
FEN,FEN,FEN,fen,G.2007,2007,28,260,73,0.71,G
FEN,FEN,FEN,fen,G.2007,2007,23,237,55,0.72,G
FEN,FEN,FEN,fen,G.2007,2007,34,288,98,0.72,G
FEN,FEN,FEN,fen,G.2007,2007,24,245,59,0.74,G
FEN,FEN,FEN,fen,G.2007,2007,29,270,78,0.74,G
FEN,FEN,FEN,fen,G.2007,2007,29,270,78,0.74,G
FEN,FEN,FEN,fen,G.2007,2007,30,275,83,0.74,G
FEN,FEN,FEN,fen,G.2007,2007,38,309,118,0.74,G
FEN,FEN,FEN,fen,G.2007,2007,28,270,76,0.77,G
FEN,FEN,FEN,fen,G.2007,2007,30,280,84,0.77,G
FEN,FEN,FEN,fen,G.2007,2007,30,280,84,0.77,G
FEN,FEN,FEN,fen,G.2007,2007,20,231,46,0.78,G
FEN,FEN,FEN,fen,G.2007,2007,27,268,72,0.78,G
FEN,FEN,FEN,fen,G.2007,2007,27,269,73,0.79,G
FEN,FEN,FEN,fen,G.2007,2007,31,289,90,0.79,G
FEN,FEN,FEN,fen,G.2007,2007,36,311,112,0.79,G
FEN,FEN,FEN,fen,G.2007,2007,37,318,118,0.8,G
FEN,FEN,FEN,fen,G.2007,2007,37,318,118,0.8,G
FEN,FEN,FEN,fen,G.2007,2007,24,257,62,0.81,G
FEN,FEN,FEN,fen,G.2007,2007,24,257,62,0.81,G
FEN,FEN,FEN,fen,G.2007,2007,26,269,70,0.82,G
FEN,FEN,FEN,fen,G.2007,2007,26,270,70,0.83,G
FEN,FEN,FEN,fen,G.2007,2007,36,319,115,0.83,G
FEN,FEN,FEN,fen,G.2007,2007,26,272,71,0.84,G
FEN,FEN,FEN,fen,G.2007,2007,31,298,92,0.84,G
FEN,FEN,FEN,fen,G.2007,2007,25,269,67,0.85,G
FEN,FEN,FEN,fen,G.2007,2007,25,269,67,0.85,G
FEN,FEN,FEN,fen,G.2007,2007,29,290,84,0.85,G
FEN,FEN,FEN,fen,G.2007,2007,39,337,132,0.86,G
FEN,FEN,FEN,fen,G.2007,2007,26,277,72,0.87,G
FEN,FEN,FEN,fen,G.2007,2007,30,299,90,0.87,G
FEN,FEN,FEN,fen,G.2007,2007,30,299,90,0.87,G
FEN,FEN,FEN,fen,G.2007,2007,38,339,129,0.89,G
FEN,FEN,FEN,fen,G.2007,2007,32,315,101,0.91,G
FEN,FEN,FEN,fen,G.2007,2007,18,238,43,0.92,G
FEN,FEN,FEN,fen,G.2007,2007,23,268,62,0.92,G
FEN,FEN,FEN,fen,G.2007,2007,37,340,126,0.92,G
FEN,FEN,FEN,fen,G.2007,2007,39,352,137,0.93,G
FEN,FEN,FEN,fen,G.2007,2007,25,282,71,0.94,G
FEN,FEN,FEN,fen,G.2007,2007,28,300,84,0.94,G
FEN,FEN,FEN,fen,G.2007,2007,22,267,59,0.95,G
FEN,FEN,FEN,fen,G.2007,2007,24,280,67,0.96,G
FEN,FEN,FEN,fen,G.2007,2007,24,280,67,0.96,G
FEN,FEN,FEN,fen,G.2007,2007,24,280,67,0.96,G
FEN,FEN,FEN,fen,G.2007,2007,36,342,123,0.96,G
FEN,FEN,FEN,fen,G.2007,2007,37,348,129,0.96,G
FEN,FEN,FEN,fen,G.2007,2007,19,250,48,0.97,G
FEN,FEN,FEN,fen,G.2007,2007,22,274,60,1,G
FEN,FEN,FEN,fen,G.2007,2007,25,291,73,1,G
FEN,FEN,FEN,fen,G.2007,2007,25,291,73,1,G
FEN,FEN,FEN,fen,G.2007,2007,26,301,78,1.03,G
FEN,FEN,FEN,fen,G.2007,2007,22,286,63,1.1,G
FEN,FEN,FEN,fen,G.2007,2007,22,286,63,1.1,G
FEN,FEN,FEN,fen,G.2007,2007,18,261,47,1.12,G
FEN,FEN,FEN,fen,G.2007,2007,19,273,52,1.15,G
FEN,FEN,FEN,fen,G.2007,2007,20,280,56,1.15,G
FEN,FEN,FEN,fen,G.2007,2007,19,274,52,1.16,G
FEN,FEN,FEN,fen,G.2007,2007,22,299,66,1.19,G
FEN,FEN,FEN,fen,G.2007,2007,21,293,62,1.2,G
FEN,FEN,FEN,fen,G.2007,2007,20,294,59,1.27,G
FEN,FEN,FEN,fen,G.2007,2007,24,327,78,1.31,G
FEN,FEN,FEN,fen,G.2007,2007,17,288,49,1.44,G
FEN,FEN,FEN,fen,G.2007,2007,19,312,59,1.51,G
FEN,FEN,FEN,fen,G.2007,2007,19,312,59,1.51,G
FEN,FEN,FEN,fen,G.2007,2007,22,344,76,1.58,G
FEN,FEN,FEN,fen,G.2007,2007,20,329,66,1.59,G
FEN,FEN,FEN,fen,G.2007,2007,20,336,67,1.66,G
FEN,FEN,FEN,fen,G.2007,2007,26,388,101,1.7,G
FEN,FEN,FEN,fen,G.2007,2007,6,187,11,1.71,G
FEN,FEN,FEN,fen,G.2007,2007,20,344,69,1.74,G
FEN,FEN,FEN,fen,G.2007,2007,22,372,82,1.84,G
FEN,FEN,FEN,fen,G.2007,2007,10,280,28,2.3,G
FEN,FEN,FEN,fen,G.2007,2007,13,323,42,2.36,G
FEN,FEN,FEN,fen,G.2007,2007,12,327,39,2.61,G
FEN,FEN,FEN,fen,G.2007,2007,6,233,14,2.67,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,49,217.1,106.38,0.2828,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,44,225.87,99.38,0.3409,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,48,256.62,123.18,0.4033,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,53,240.33,127.38,0.3204,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,58,234.09,135.77,0.2778,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,48,242.04,116.18,0.3588,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,43,231.12,99.38,0.3652,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,39,362.49,141.37,0.9906,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,34,312.88,106.38,0.8465,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,21,213.29,44.79,0.6369,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,17,255.25,43.39,1.1267,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,15,251.95,37.79,1.2442,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,25,246.35,61.59,0.7137,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,25,179.17,44.79,0.3775,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,25,145.57,36.39,0.2492,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,38,217.33,82.58,0.3654,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,38,257.85,97.98,0.5144,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,45,276.84,124.58,0.5007,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,37,268.6,99.38,0.5733,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,42,323.27,135.77,0.7315,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,53,187.51,99.38,0.195,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,64,262.45,167.97,0.3164,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,63,255.51,160.97,0.3047,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,59,272.83,160.97,0.3709,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,46,289.08,132.97,0.5341,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,54,303.28,163.77,0.5008,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,60,244.95,146.97,0.294,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,56,264.95,148.37,0.3685,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,58,231.68,134.37,0.2721,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,48,262.45,125.98,0.4219,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,62,288.98,179.17,0.396,G
Owl: Coastal Fen,OCF,OCF,fen,G.2007,2007,55,201.05,110.58,0.2161,G
AIR,AIRf,AIRf,fen,G.2008,2008,75,132,99,0.07,G
AIR,AIRf,AIRf,fen,G.2008,2008,59,142,84,0.1,G
AIR,AIRf,AIRf,fen,G.2008,2008,65,159,104,0.11,G
AIR,AIRf,AIRf,fen,G.2008,2008,75,168,126,0.11,G
AIR,AIRf,AIRf,fen,G.2008,2008,63,160,101,0.12,G
AIR,AIRf,AIRf,fen,G.2008,2008,61,161,98,0.12,G
AIR,AIRf,AIRf,fen,G.2008,2008,81,180,146,0.12,G
AIR,AIRf,AIRf,fen,G.2008,2008,90,190,171,0.12,G
AIR,AIRf,AIRf,fen,G.2008,2008,57,172,98,0.15,G
AIR,AIRf,AIRf,fen,G.2008,2008,61,174,106,0.15,G
AIR,AIRf,AIRf,fen,G.2008,2008,78,201,157,0.15,G
AIR,AIRf,AIRf,fen,G.2008,2008,86,208,179,0.15,G
AIR,AIRf,AIRf,fen,G.2008,2008,50,168,84,0.17,G
AIR,AIRf,AIRf,fen,G.2008,2008,78,212,165,0.17,G
AIR,AIRf,AIRf,fen,G.2008,2008,79,213,168,0.17,G
AIR,AIRf,AIRf,fen,G.2008,2008,81,214,174,0.17,G
AIR,AIRf,AIRf,fen,G.2008,2008,88,223,196,0.17,G
AIR,AIRf,AIRf,fen,G.2008,2008,72,210,151,0.18,G
AIR,AIRf,AIRf,fen,G.2008,2008,79,220,174,0.18,G
AIR,AIRf,AIRf,fen,G.2008,2008,83,223,185,0.18,G
AIR,AIRf,AIRf,fen,G.2008,2008,71,213,151,0.19,G
AIR,AIRf,AIRf,fen,G.2008,2008,77,225,174,0.19,G
AIR,AIRf,AIRf,fen,G.2008,2008,57,196,112,0.2,G
AIR,AIRf,AIRf,fen,G.2008,2008,69,215,148,0.2,G
AIR,AIRf,AIRf,fen,G.2008,2008,76,228,174,0.2,G
AIR,AIRf,AIRf,fen,G.2008,2008,80,231,185,0.2,G
AIR,AIRf,AIRf,fen,G.2008,2008,73,226,165,0.21,G
AIR,AIRf,AIRf,fen,G.2008,2008,79,237,188,0.21,G
AIR,AIRf,AIRf,fen,G.2008,2008,84,247,207,0.21,G
AIR,AIRf,AIRf,fen,G.2008,2008,53,201,106,0.22,G
AIR,AIRf,AIRf,fen,G.2008,2008,86,254,218,0.22,G
AIR,AIRf,AIRf,fen,G.2008,2008,54,207,112,0.23,G
AIR,AIRf,AIRf,fen,G.2008,2008,45,199,90,0.26,G
AIR,AIRf,AIRf,fen,G.2008,2008,53,217,115,0.26,G
AIR,AIRf,AIRf,fen,G.2008,2008,54,218,118,0.26,G
AIR,AIRf,AIRf,fen,G.2008,2008,71,260,185,0.28,G
AIR,AIRf,AIRf,fen,G.2008,2008,48,227,109,0.32,G
AIR,AIRf,AIRf,fen,G.2008,2008,48,227,109,0.32,G
AIR,AIRf,AIRf,fen,G.2008,2008,52,237,123,0.32,G
AIR,AIRf,AIRf,fen,G.2008,2008,76,295,224,0.34,G
AIR,AIRf,AIRf,fen,G.2008,2008,44,229,101,0.35,G
AIR,AIRf,AIRf,fen,G.2008,2008,45,236,106,0.37,G
AIR,AIRf,AIRf,fen,G.2008,2008,50,258,129,0.39,G
AIR,AIRf,AIRf,fen,G.2008,2008,66,314,207,0.44,G
Broad: Sedge Fen,BCF,BCF,fen,G.2008,2008,NA,NA,NA,NA,G
FEN,FEN,FEN,fen,G.2008,2008,22,165,36,0.37,G
FEN,FEN,FEN,fen,G.2008,2008,32,219,70,0.44,G
FEN,FEN,FEN,fen,G.2008,2008,19,184,35,0.52,G
FEN,FEN,FEN,fen,G.2008,2008,28,225,63,0.53,G
FEN,FEN,FEN,fen,G.2008,2008,14,160,22,0.54,G
FEN,FEN,FEN,fen,G.2008,2008,40,273,109,0.55,G
FEN,FEN,FEN,fen,G.2008,2008,20,196,39,0.56,G
FEN,FEN,FEN,fen,G.2008,2008,20,196,39,0.56,G
FEN,FEN,FEN,fen,G.2008,2008,18,187,34,0.57,G
FEN,FEN,FEN,fen,G.2008,2008,19,192,36,0.57,G
FEN,FEN,FEN,fen,G.2008,2008,25,224,56,0.59,G
FEN,FEN,FEN,fen,G.2008,2008,34,272,92,0.64,G
FEN,FEN,FEN,fen,G.2008,2008,20,210,42,0.65,G
FEN,FEN,FEN,fen,G.2008,2008,20,210,42,0.65,G
FEN,FEN,FEN,fen,G.2008,2008,20,210,42,0.65,G
FEN,FEN,FEN,fen,G.2008,2008,26,242,63,0.66,G
FEN,FEN,FEN,fen,G.2008,2008,13,172,22,0.67,G
FEN,FEN,FEN,fen,G.2008,2008,30,261,78,0.67,G
FEN,FEN,FEN,fen,G.2008,2008,30,261,78,0.67,G
FEN,FEN,FEN,fen,G.2008,2008,36,284,101,0.67,G
FEN,FEN,FEN,fen,G.2008,2008,14,180,25,0.68,G
FEN,FEN,FEN,fen,G.2008,2008,28,260,73,0.71,G
FEN,FEN,FEN,fen,G.2008,2008,28,260,73,0.71,G
FEN,FEN,FEN,fen,G.2008,2008,34,288,98,0.72,G
FEN,FEN,FEN,fen,G.2008,2008,20,224,45,0.74,G
FEN,FEN,FEN,fen,G.2008,2008,29,270,78,0.74,G
FEN,FEN,FEN,fen,G.2008,2008,38,309,118,0.74,G
FEN,FEN,FEN,fen,G.2008,2008,25,252,63,0.75,G
FEN,FEN,FEN,fen,G.2008,2008,19,221,42,0.76,G
FEN,FEN,FEN,fen,G.2008,2008,23,243,56,0.76,G
FEN,FEN,FEN,fen,G.2008,2008,26,258,67,0.76,G
FEN,FEN,FEN,fen,G.2008,2008,40,322,129,0.76,G
FEN,FEN,FEN,fen,G.2008,2008,30,280,84,0.77,G
FEN,FEN,FEN,fen,G.2008,2008,32,289,92,0.77,G
FEN,FEN,FEN,fen,G.2008,2008,31,289,90,0.79,G
FEN,FEN,FEN,fen,G.2008,2008,36,311,112,0.79,G
FEN,FEN,FEN,fen,G.2008,2008,24,257,62,0.81,G
FEN,FEN,FEN,fen,G.2008,2008,28,280,78,0.82,G
FEN,FEN,FEN,fen,G.2008,2008,14,200,28,0.84,G
FEN,FEN,FEN,fen,G.2008,2008,23,256,59,0.84,G
FEN,FEN,FEN,fen,G.2008,2008,22,254,56,0.87,G
FEN,FEN,FEN,fen,G.2008,2008,30,299,90,0.87,G
FEN,FEN,FEN,fen,G.2008,2008,20,245,49,0.88,G
FEN,FEN,FEN,fen,G.2008,2008,20,245,49,0.88,G
FEN,FEN,FEN,fen,G.2008,2008,24,268,64,0.88,G
FEN,FEN,FEN,fen,G.2008,2008,18,233,42,0.89,G
FEN,FEN,FEN,fen,G.2008,2008,18,233,42,0.89,G
FEN,FEN,FEN,fen,G.2008,2008,21,253,53,0.9,G
FEN,FEN,FEN,fen,G.2008,2008,17,231,39,0.92,G
FEN,FEN,FEN,fen,G.2008,2008,25,280,70,0.92,G
FEN,FEN,FEN,fen,G.2008,2008,25,280,70,0.92,G
FEN,FEN,FEN,fen,G.2008,2008,25,280,70,0.92,G
FEN,FEN,FEN,fen,G.2008,2008,20,252,50,0.93,G
FEN,FEN,FEN,fen,G.2008,2008,28,300,84,0.94,G
FEN,FEN,FEN,fen,G.2008,2008,24,280,67,0.96,G
FEN,FEN,FEN,fen,G.2008,2008,24,280,67,0.96,G
FEN,FEN,FEN,fen,G.2008,2008,15,224,34,0.98,G
FEN,FEN,FEN,fen,G.2008,2008,21,267,56,1,G
FEN,FEN,FEN,fen,G.2008,2008,21,267,56,1,G
FEN,FEN,FEN,fen,G.2008,2008,18,249,45,1.01,G
FEN,FEN,FEN,fen,G.2008,2008,18,249,45,1.01,G
FEN,FEN,FEN,fen,G.2008,2008,19,258,49,1.03,G
FEN,FEN,FEN,fen,G.2008,2008,20,266,53,1.04,G
FEN,FEN,FEN,fen,G.2008,2008,22,280,62,1.05,G
FEN,FEN,FEN,fen,G.2008,2008,17,247,42,1.06,G
FEN,FEN,FEN,fen,G.2008,2008,22,286,63,1.1,G
FEN,FEN,FEN,fen,G.2008,2008,11,204,22,1.11,G
FEN,FEN,FEN,fen,G.2008,2008,24,303,73,1.13,G
FEN,FEN,FEN,fen,G.2008,2008,18,264,48,1.14,G
FEN,FEN,FEN,fen,G.2008,2008,22,293,64,1.14,G
FEN,FEN,FEN,fen,G.2008,2008,21,293,62,1.2,G
FEN,FEN,FEN,fen,G.2008,2008,24,315,76,1.22,G
FEN,FEN,FEN,fen,G.2008,2008,16,262,42,1.27,G
FEN,FEN,FEN,fen,G.2008,2008,20,294,59,1.27,G
FEN,FEN,FEN,fen,G.2008,2008,20,294,59,1.27,G
FEN,FEN,FEN,fen,G.2008,2008,15,261,39,1.34,G
FEN,FEN,FEN,fen,G.2008,2008,11,229,25,1.4,G
FEN,FEN,FEN,fen,G.2008,2008,24,338,81,1.4,G
FEN,FEN,FEN,fen,G.2008,2008,18,295,53,1.43,G
FEN,FEN,FEN,fen,G.2008,2008,28,370,104,1.44,G
FEN,FEN,FEN,fen,G.2008,2008,20,315,63,1.46,G
FEN,FEN,FEN,fen,G.2008,2008,17,296,50,1.52,G
FEN,FEN,FEN,fen,G.2008,2008,15,280,42,1.54,G
FEN,FEN,FEN,fen,G.2008,2008,18,311,56,1.58,G
FEN,FEN,FEN,fen,G.2008,2008,18,311,56,1.58,G
FEN,FEN,FEN,fen,G.2008,2008,18,311,56,1.58,G
FEN,FEN,FEN,fen,G.2008,2008,13,269,35,1.64,G
FEN,FEN,FEN,fen,G.2008,2008,20,336,67,1.66,G
FEN,FEN,FEN,fen,G.2008,2008,19,339,64,1.78,G
FEN,FEN,FEN,fen,G.2008,2008,17,329,56,1.88,G
FEN,FEN,FEN,fen,G.2008,2008,17,329,56,1.88,G
FEN,FEN,FEN,fen,G.2008,2008,14,300,42,1.89,G
FEN,FEN,FEN,fen,G.2008,2008,20,378,76,2.1,G
FEN,FEN,FEN,fen,G.2008,2008,12,303,36,2.25,G
FEN,FEN,FEN,fen,G.2008,2008,19,405,77,2.54,G
FEN,FEN,FEN,fen,G.2008,2008,20,420,84,2.59,G
FEN,FEN,FEN,fen,G.2008,2008,16,394,63,2.85,G
FEN,FEN,FEN,fen,G.2008,2008,15,448,67,3.93,G
FEN,FEN,FEN,fen,G.2008,2008,14,480,67,4.84,G
Owl: Coastal Fen,OCF,OCF,fen,G.2008,2008,NA,NA,NA,NA,G
AIR,AIRf,AIRf,fen,G.2009,2009,79,191,151,0.14,G
AIR,AIRf,AIRf,fen,G.2009,2009,76,193,147,0.14,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,185,126,0.15,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,187,127,0.15,G
AIR,AIRf,AIRf,fen,G.2009,2009,77,200,154,0.15,G
AIR,AIRf,AIRf,fen,G.2009,2009,80,201,161,0.15,G
AIR,AIRf,AIRf,fen,G.2009,2009,66,187,123,0.16,G
AIR,AIRf,AIRf,fen,G.2009,2009,67,188,126,0.16,G
AIR,AIRf,AIRf,fen,G.2009,2009,67,190,127,0.16,G
AIR,AIRf,AIRf,fen,G.2009,2009,75,202,151,0.16,G
AIR,AIRf,AIRf,fen,G.2009,2009,78,208,162,0.16,G
AIR,AIRf,AIRf,fen,G.2009,2009,69,199,137,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,69,199,137,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,72,202,146,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,72,202,146,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,74,204,151,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,77,211,162,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,80,217,174,0.17,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,202,137,0.18,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,206,140,0.18,G
AIR,AIRf,AIRf,fen,G.2009,2009,70,208,146,0.18,G
AIR,AIRf,AIRf,fen,G.2009,2009,80,220,176,0.18,G
AIR,AIRf,AIRf,fen,G.2009,2009,86,231,199,0.18,G
AIR,AIRf,AIRf,fen,G.2009,2009,76,221,168,0.19,G
AIR,AIRf,AIRf,fen,G.2009,2009,79,223,176,0.19,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,216,147,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,70,216,151,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,75,224,168,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,76,228,174,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,82,239,196,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,82,239,196,0.2,G
AIR,AIRf,AIRf,fen,G.2009,2009,68,218,148,0.21,G
AIR,AIRf,AIRf,fen,G.2009,2009,73,226,165,0.21,G
AIR,AIRf,AIRf,fen,G.2009,2009,76,236,179,0.21,G
AIR,AIRf,AIRf,fen,G.2009,2009,82,239,196,0.21,G
AIR,AIRf,AIRf,fen,G.2009,2009,80,241,193,0.21,G
AIR,AIRf,AIRf,fen,G.2009,2009,79,245,193,0.22,G
AIR,AIRf,AIRf,fen,G.2009,2009,70,232,162,0.23,G
AIR,AIRf,AIRf,fen,G.2009,2009,78,248,193,0.23,G
AIR,AIRf,AIRf,fen,G.2009,2009,78,248,193,0.23,G
AIR,AIRf,AIRf,fen,G.2009,2009,45,193,87,0.24,G
AIR,AIRf,AIRf,fen,G.2009,2009,82,256,210,0.24,G
AIR,AIRf,AIRf,fen,G.2009,2009,80,273,218,0.27,G
AIR,AIRf,AIRf,fen,G.2009,2009,44,210,92,0.29,G
AIR,AIRf,AIRf,fen,G.2009,2009,36,202,73,0.33,G
AIR,AIRf,AIRf,fen,G.2009,2009,42,217,91,0.33,G
AIR,AIRf,AIRf,fen,G.2009,2009,44,223,98,0.33,G
AIR,AIRf,AIRf,fen,G.2009,2009,71,284,202,0.33,G
AIR,AIRf,AIRf,fen,G.2009,2009,31,190,59,0.34,G
