year,site,zone,lat,lon,elev,tree,aspect,height,code,water,viability,gmin,group,density,swe,htc,dist,cover
2010,ROK,Ecotone,58.728315,-93.821766,18,2,L,S,ROK E2 EAS,129,100,1.60E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,F,A,ROK E2 FA,125,94,2.60E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,F,S,ROK E2 FS,133,100,2.80E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,W,A,ROK E2 NWA,106,87,9.30E-06,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,W,S,ROK E2 NWS,133,95,2.30E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,L,A,ROK E2 SOA,122,95,1.90E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,L,S,ROK E2 SOS,132,100,1.50E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,T,A,ROK E2 TA,154,100,2.70E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,2,T,S,ROK E2 TS,130,97,2.10E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,A,ROK E3 EAA,160,100,1.30E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,C,ROK E3 EAC,132,80,2.60E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,S,ROK E3 EAS,102,100,3.20E-05,1,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,F,A,ROK E3 FA,139,92,1.60E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,F,C,ROK E3 FC,142,94,1.90E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,F,S,ROK E3 FS,141,97,1.80E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,W,A,ROK E3 NWA,125,95,1.30E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,W,C,ROK E3 NWC,148,96,1.90E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,W,S,ROK E3 NWS,143,100,1.10E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,A,ROK E3 SOA,140,97,1.50E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,C,ROK E3 SOC,133,88,2.00E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,L,S,ROK E3 SOS,132,88,2.40E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,T,A,ROK E3 TA,137,96,1.60E-05,4,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,T,C,ROK E3 TC,132,97,3.20E-05,3,244.132,97.557,0.468,5.167669922,10
2010,ROK,Ecotone,58.728315,-93.821766,18,3,T,S,ROK E3 TS,181,98,1.20E-05,4,244.132,97.557,0.468,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,1,L,A,ROK E1 LA,117,64,4.80E-08,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,1,L,C,ROK E1 LC,121,100,1.10E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,1,W,A,ROK E1 WA,131,93,2.30E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,1,W,C,ROK E1 WC,117,100,8.80E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,1,W,S,ROK E1 WS,111,100,8.70E-07,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,L,A,ROK E2 LA,119,100,1.10E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,L,C,ROK E2 LC,116,98,6.90E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,L,S,ROK E2 LS,262,100,6.60E-06,4,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,W,A,ROK E2 WA,31,100,5.40E-06,1,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,W,C,ROK E2 WC,115,100,2.40E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,2,W,S,ROK E2 WS,136,100,8.30E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,L,A,ROK E3 LA,144,100,3.20E-05,4,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,L,C,ROK E3 LC,134,97,2.60E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,L,S,ROK E3 LS,149,100,7.30E-06,4,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,W,A,ROK E3 WA,117,100,1.50E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,W,C,ROK E3 WC,124,99,1.50E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,3,W,S,ROK E3 WS,110,100,3.50E-05,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,L,A,ROK E4 LA,118,98,6.60E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,L,C,ROK E4 LC,123,98,3.40E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,L,S,ROK E4 LS,108,100,5.40E-07,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,W,A,ROK E4 WA,117,91,5.90E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,W,C,ROK E4 WC,129,100,9.30E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,4,W,S,ROK E4 WS,107,98,3.70E-08,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,L,A,ROK E5 LA,121,100,1.60E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,L,C,ROK E5 LC,107,100,9.90E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,L,S,ROK E5 LS,119,100,5.50E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,W,A,ROK E5 WA,123,100,6.70E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,W,C,ROK E5 WC,128,95,9.40E-06,3,211.251,104.369,0.419,5.167669922,10
2013,ROK,Ecotone,58.728315,-93.821766,18,5,W,S,ROK E5 WS,116,100,1.50E-06,3,211.251,104.369,0.419,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,L,A,ROK E1 LA,125,100,9.60E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,L,C,ROK E1 LC,120,100,1.10E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,L,S,ROK E1 LS,112,100,5.70E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,W,A,ROK E1 WA,114,100,1.40E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,W,C,ROK E1 WC,141,100,1.60E-05,4,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,W,S,ROK E1 WS,116,100,1.10E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,A,ROK E2 LA,102,98,1.40E-05,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,C,ROK E2 LC,126,93,9.00E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,S,ROK E2 LS,67,100,1.00E-05,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,A,ROK E2 WA,144,100,1.40E-05,4,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,C,ROK E2 WC,125,100,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,S,ROK E2 WS,119,93,2.40E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,A,ROK E3 LA,77,100,6.70E-06,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,C,ROK E3 LC,120,98,7.70E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,S,ROK E3 LS,126,100,7.50E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,W,A,ROK E3 WA,82,100,4.40E-06,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,W,C,ROK E3 WC,140,100,1.20E-05,4,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,W,S,ROK E3 WS,116,99,8.50E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,A,ROK E4 LA,126,100,1.00E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,C,ROK E4 LC,120,100,9.50E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,S,ROK E4 LS,118,100,7.40E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,W,A,ROK E4 WA,119,98,2.00E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,W,C,ROK E4 WC,126,100,1.20E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,W,S,ROK E4 WS,121,100,7.20E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,L,A,ROK E5 LA,111,100,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,L,C,ROK E5 LC,118,100,9.40E-06,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,L,S,ROK E5 LS,85,100,9.90E-06,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,A,ROK E5 WA,90,100,9.60E-06,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,C,ROK E5 WC,73,97,1.40E-05,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,S,ROK E5 WS,124,100,1.60E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,L,C,ROK F1 LC,116,100,1.70E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,L,S,ROK F1 LS,110,100,1.10E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,1,W,C,ROK F1 WC,126,96,2.20E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,A,ROK F2 LA,130,100,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,C,ROK F2 LC,112,100,3.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,L,S,ROK F2 LS,110,100,3.90E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,A,ROK F2 WA,114,93,3.00E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,C,ROK F2 WC,124,100,1.50E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,2,W,S,ROK F2 WS,74,100,2.00E-05,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,A,ROK F3 LA,124,100,1.10E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,C,ROK F3 LC,129,100,2.90E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,L,S,ROK F3 LS,103,100,1.00E-05,1,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,W,A,ROK F3 WA,121,100,1.50E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,3,W,C,ROK F3 WC,124,100,1.80E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,A,ROK F4 LA,127,92,2.10E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,C,ROK F4 LC,124,100,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,L,S,ROK F4 LS,115,76,3.50E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,4,W,C,ROK F4 WC,123,97,2.40E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,L,A,ROK F5 LA,130,99,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,L,C,ROK F5 LC,126,98,1.30E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,A,ROK F5 WA,117,91,2.50E-05,3,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,C,ROK F5 WC,136,81,3.60E-05,4,247.179,157.83,0.289,5.167669922,10
2014,ROK,Ecotone,58.728315,-93.821766,18,5,W,S,ROK F5 WS,106,86,2.60E-05,3,247.179,157.83,0.289,5.167669922,10
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,A,ROK F901 EAA,109,95,3.10E-05,3,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,C,ROK F901 EAC,104,98,7.80E-06,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,S,ROK F901 EAS,106,99,1.90E-05,3,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,W,A,ROK F901 NWA,87,85,2.60E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,W,C,ROK F901 NWC,90,97,2.10E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,A,ROK F901 SOA,99,98,2.40E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,C,ROK F901 SOC,88,100,2.20E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F901,L,S,ROK F901 SOS,102,100,2.00E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,L,A,ROK F902 EAA,103,100,1.80E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,L,C,ROK F902 EAC,93,100,2.80E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,L,S,ROK F902 EAS,100,83,4.00E-05,3,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,W,A,ROK F902 NWA,101,98,2.30E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,W,C,ROK F902 NWC,97,99,1.70E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,W,S,ROK F902 NWS,97,100,3.90E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,L,A,ROK F902 SOA,101,100,4.10E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F902,L,C,ROK F902 SOC,90,100,1.20E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,L,A,ROK F903 EAA,103,100,2.10E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,L,C,ROK F903 EAC,94,100,1.90E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,L,S,ROK F903 EAS,102,100,2.30E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,W,A,ROK F903 NWA,101,100,2.90E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,W,C,ROK F903 NWC,100,100,2.60E-05,1,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,L,A,ROK F903 SOA,115,100,3.30E-05,3,199.292,125.128,0.198,5.089220215,56
2008,ROK,Forest,58.729054,-93.821317,17,F903,L,C,ROK F903 SOC,99,100,3.60E-05,1,199.292,125.128,0.198,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,A,2009 F1 EAA,90,97,1.40E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,C,2009 F1 EAC,93,100,9.00E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,S,2009 F1 EAS,56,81,3.00E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,W,A,2009 F1 NWA,86,100,1.30E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,W,C,2009 F1 NWC,96,98,1.50E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,A,2009 F1 SOA,97,100,1.80E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,C,2009 F1 SOC,94,100,8.80E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,1,L,S,2009 F1 SOS,97,100,1.30E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,A,2009 F2 EAA,106,100,4.50E-06,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,C,2009 F2 EAC,95,99,8.10E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,S,2009 F2 EAS,109,97,5.60E-06,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,W,A,2009 F2 NWA,97,84,5.40E-06,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,W,C,2009 F2 NWC,98,96,5.90E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,W,S,2009 F2 NWS,112,98,6.60E-06,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,A,2009 F2 SOA,107,100,2.10E-05,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,C,2009 F2 SOC,96,100,8.20E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,2,L,S,2009 F2 SOS,100,99,9.00E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,A,2009 F3 EAA,91,100,1.60E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,C,2009 F3 EAC,96,100,6.20E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,S,2009 F3 EAS,94,98,1.60E-05,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,W,A,2009 F3 NWA,117,99,1.00E-05,3,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,W,C,2009 F3 NWC,78,100,7.30E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,W,S,2009 F3 NWS,91,100,5.10E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,A,2009 F3 SOA,103,100,7.80E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,C,2009 F3 SOC,95,100,5.10E-06,1,209.779,128.733,0.215,5.089220215,56
2009,ROK,Forest,58.729054,-93.821317,17,3,L,S,2009 F3 SOS,99,100,7.90E-06,1,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,A,ROK F1 EAA,117,90,2.60E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,C,ROK F1 EAC,129,96,3.70E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,S,ROK F1 EAS,100,89,2.80E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,F,A,ROK F1 FA,171,100,1.50E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,F,C,ROK F1 FC,29,81,1.80E-05,1,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,F,S,ROK F1 FS,150,52,1.40E-05,2,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,W,A,ROK F1 NWA,129,90,1.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,W,C,ROK F1 NWC,126,80,3.50E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,W,S,ROK F1 NWS,130,83,2.10E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,A,ROK F1 SOA,138,76,1.80E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,C,ROK F1 SOC,109,62,4.50E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,L,S,ROK F1 SOS,120,100,1.80E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,T,A,ROK F1 TA,106,100,2.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,T,C,ROK F1 TC,295,95,1.50E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,1,T,S,ROK F1 TS,142,100,1.60E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,L,A,ROK F2 EAA,124,94,1.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,L,C,ROK F2 EAC,127,95,1.40E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,F,A,ROK F2 FA,110,82,1.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,F,C,ROK F2 FC,126,100,1.20E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,W,A,ROK F2 NWA,126,90,2.20E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,W,C,ROK F2 NWC,123,100,3.80E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,W,S,ROK F2 NWS,143,88,1.30E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,L,A,ROK F2 SOA,130,100,1.90E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,L,C,ROK F2 SOC,176,100,2.60E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,T,A,ROK F2 TA,104,100,5.60E-06,1,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,T,C,ROK F2 TC,119,100,1.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,2,T,S,ROK F2 TS,87,100,2.10E-05,1,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,L,A,ROK F3 EAA,164,88,3.70E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,L,C,ROK F3 EAC,139,98,1.30E-05,4,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,F,A,ROK F3 FA,131,100,1.10E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,F,C,ROK F3 FC,123,87,1.80E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,F,S,ROK F3 FS,109,50,4.70E-06,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,W,A,ROK F3 NWA,91,52,3.30E-05,3,209.779,128.733,0.215,5.089220215,56
2010,ROK,Forest,58.729054,-93.821317,17,3,W,C,ROK F3 NWC,143,90,3.00E-05,4,209.779,128.733,0.215,5.089220215,56
