site,site2,zone,group,date,year,time,sample,weight,depth,density,swe,htc
T11,T11w,Windward,3,20120224,2012,900,9,60,4,419.9197048,16.79678819,12.96044305
T11,T11w,Windward,3,20120224,2012,900,10,50,8,174.9665437,13.99732349,1.125038459
T11,T11w,Windward,4,20120224,2012,900,11,36,3.5,287.9449404,10.07807292,6.964632253
T11,T11w,Windward,4,20120224,2012,900,12,42,4,293.9437934,11.75775173,6.350617094
T11,T11w,Windward,4,20120224,2012,900,13,33,4.5,205.2940779,9.238233506,2.75351635
T11,T11w,Windward,4,20120224,2012,900,14,38,3,354.5988618,10.63796585,12.32255458
T11,T11w,Windward,4,20120224,2012,900,15,242,19,356.5633985,67.74704571,1.967284863
T11,T11w,Windward,4,20120224,2012,900,16,84,7,335.9357638,23.51550347,4.739819172
T11,T11w,Windward,4,20120224,2012,900,17,36,4,251.9518229,10.07807292,4.665759497
T11,T11w,Windward,4,20120224,2012,900,18,50,5,279.9464699,13.99732349,4.608157528
T11,T11w,Windward,4,20120224,2012,900,19,52,6,242.6202739,14.55721643,2.884365268
T11,T11w,Windward,4,20120224,2012,900,20,62,6,289.2780189,17.35668113,4.100406838
T11,T11w,Windward,4,20120224,2012,900,21,51,7,203.9609995,14.27726996,1.747203751
T11,T11w,Windward,4,20120224,2012,900,22,92,13,198.1159633,25.75507523,0.887652374
T12,T12c,TreeIsland,2,20120224,2012,1500,1,320,31,288.9770012,89.58287036,0.79197632
T12,T12c,TreeIsland,2,20120224,2012,1500,2,390,33,330.845828,109.1791232,0.975179843
T12,T12c,TreeIsland,2,20120224,2012,1500,3,490,40,342.9344256,137.1737702,0.864389549
T12,T12c,TreeIsland,2,20120224,2012,1500,4,250,23,304.2896412,69.98661747,1.183569678
T12,T12c,TreeIsland,2,20120224,2012,1500,5,300,31,270.9159386,83.98394096,0.696072937
T12,T12c,TreeIsland,2,20120224,2012,1500,6,300,29,289.5997964,83.98394096,0.850248427
T12,T12c,TreeIsland,2,20120224,2012,1500,7,360,32,314.9397786,100.7807292,0.911281152
T12,T12c,TreeIsland,3,20120224,2012,1300,1,350,34,288.1801896,97.98126445,0.718119399
T12,T12c,TreeIsland,3,20120224,2012,1300,2,280,20,391.9250578,78.38501156,2.257997189
T12,T12c,TreeIsland,3,20120224,2012,1300,3,400,36,311.0516332,111.9785879,0.790150468
T12,T12c,TreeIsland,3,20120224,2012,1300,4,750,60,349.9330873,209.9598524,0.600020511
T12,T12c,TreeIsland,3,20120224,2012,1300,5,350,30,326.6042148,97.98126445,1.045369069
T12,T12c,TreeIsland,3,20120224,2012,1300,6,490,48,285.778688,137.1737702,0.500225433
T12,T12c,TreeIsland,3,20120224,2012,1300,7,400,38,294.6804946,111.9785879,0.671841016
T12,T12c,TreeIsland,4,20120224,2012,1400,1,280,24,326.6042148,78.38501156,1.306711336
T12,T12c,TreeIsland,4,20120224,2012,1400,2,640,50,358.3314814,179.1657407,0.755000529
T12,T12c,TreeIsland,4,20120224,2012,1400,3,600,52,323.0151575,167.9678819,0.589915478
T12,T12c,TreeIsland,4,20120224,2012,1400,4,510,53,269.3824521,142.7726996,0.402540948
T12,T12c,TreeIsland,4,20120224,2012,1400,5,540,42,359.9311755,151.1710937,0.906853158
T12,T12c,TreeIsland,4,20120224,2012,1400,6,700,59,332.1398795,195.9625289,0.54971472
T12,T12c,TreeIsland,4,20120224,2012,1400,7,800,68,329.3487881,223.9571759,0.468975934
T12,T12d,Deflation,1,20120224,2012,1400,1,170,12,396.5908323,47.59089988,3.853465063
T12,T12d,Deflation,1,20120224,2012,1400,2,190,16,332.436433,53.18982927,2.030694419
T12,T12d,Deflation,1,20120224,2012,1400,3,135,12,314.9397786,37.79277343,2.430083072
T12,T12d,Deflation,3,20120224,2012,1300,1,90,12,209.9598524,25.19518229,1.080036921
T12,T12d,Deflation,3,20120224,2012,1300,2,250,20,349.9330873,69.98661747,1.800061534
T12,T12d,Deflation,3,20120224,2012,1300,3,155,10,433.9170283,43.39170283,5.535549231
T12,T12d,Deflation,3,20120224,2012,1300,4,260,25,291.1443287,72.78608217,0.996836637
T12,T12d,Deflation,3,20120224,2012,1300,5,320,32,279.9464699,89.58287036,0.720024614
T12,T12d,Deflation,3,20120224,2012,1300,6,100,16,174.9665437,27.99464699,0.56251923
T12,T12d,Deflation,3,20120224,2012,1300,7,145,19,213.6433586,40.59223813,0.706272868
T12,T12d,Deflation,3,20120224,2012,1300,18,100,12,233.2887249,27.99464699,1.333378914
T12,T12d,Deflation,4,20120224,2012,1400,4,108,8,377.9277343,30.23421875,5.248979435
T12,T12d,Deflation,4,20120224,2012,1400,5,227,19,334.4623614,63.54784866,1.730964786
T12,T12d,Deflation,4,20120224,2012,1400,6,114,9,354.5988618,31.91389756,4.107518192
T12,T12d,Deflation,4,20120224,2012,1400,7,114,10,319.1389756,31.91389756,2.994380762
T12,T12d,Deflation,4,20120224,2012,1400,8,114,10,319.1389756,31.91389756,2.994380762
T12,T12d,Deflation,4,20120224,2012,1400,9,52,14,103.9801174,14.55721643,0.227049161
T12,T12d,Deflation,4,20120224,2012,1400,10,20,3,186.6309799,5.598929397,3.413450021
T12,T12d,Deflation,4,20120224,2012,1400,11,131,12,305.6082296,36.67298755,2.288211555
T12,T12d,Deflation,4,20120224,2012,1400,12,99,6,461.9116753,27.71470052,10.45475739
T12,T12d,Deflation,4,20120224,2012,1400,13,66,5,369.5293402,18.47646701,8.029253677
T12,T12d,Deflation,4,20120224,2012,1400,14,32,2,447.9143518,8.958287036,29.49220818
T12,T12l,Drift,4,20120224,2012,1400,1,1080,85,355.6966911,302.3421875,0.437610824
T12,T12l,Drift,4,20120224,2012,1400,2,1540,110,391.9250578,431.1175636,0.410544943
T12,T12l,Drift,4,20120224,2012,1400,3,1220,96,355.7653055,341.5346932,0.387617417
T12,T12l,Drift,4,20120224,2012,1400,4,1130,85,372.1641305,316.339511,0.479068296
T12,T12l,Drift,4,20120224,2012,1400,5,1280,106,338.0485674,358.3314814,0.316956502
T12,T12l,Drift,4,20120224,2012,1400,6,1020,85,335.9357638,285.5453993,0.390338049
T12,T12l,Drift,4,20120224,2012,1400,7,1200,91,369.16018,335.9357638,0.440286771
T12,T12l,Drift,4,20120224,2012,1400,8,1140,85,375.4576184,319.1389756,0.487584899
T12,T12l,Drift,4,20120224,2012,1400,9,1090,86,354.8158746,305.1416522,0.430382856
T12,T12l,Drift,4,20120224,2012,1400,10,720,58,347.5197557,201.5614583,0.612178867
T12,T12l,Drift,4,20120224,2012,1400,11,940,72,365.485669,263.1496817,0.545450745
T12,T12l,Drift,4,20120224,2012,1400,12,1050,79,372.0807511,293.9437934,0.515222292
T12,T12l,Drift,4,20120224,2012,1400,13,1040,97,300.1487924,291.1443287,0.27305416
T12,T12l,Drift,4,20120224,2012,1400,14,1090,92,331.6757089,305.1416522,0.351549784
T12,T12l,Drift,4,20120224,2012,1400,15,1190,90,370.1514435,333.1362991,0.447572831
T12,T12l,Drift,4,20120224,2012,1400,16,920,73,352.8092497,257.5507523,0.501307723
T12,T12l,Drift,4,20120224,2012,1400,17,1190,88,378.5639763,333.1362991,0.478787968
T12,T12l,Drift,4,20120224,2012,1400,18,850,66,360.5371203,237.9544994,0.579033067
T12,T12l,Drift,4,20120224,2012,1400,19,920,71,362.7475384,257.5507523,0.544876314
T12,T12l,Drift,4,20120224,2012,1400,20,1190,84,396.5908323,333.1362991,0.550495009
T12,T12l,Drift,4,20120224,2012,1400,21,1120,81,387.0864769,313.5400463,0.543848969
T12,T12w,Windward,2,20120224,2012,1500,1,60,18,93.31548996,16.79678819,0.142227084
T12,T12w,Windward,2,20120224,2012,1500,2,85,13,183.0419226,23.79544994,0.757713658
T12,T12w,Windward,2,20120224,2012,1500,3,115,14,229.9560288,32.19384403,1.110475279
T12,T12w,Windward,2,20120224,2012,1500,4,130,14,259.9502934,36.39304108,1.419057256
T12,T12w,Windward,2,20120224,2012,1500,5,130,17,214.0767123,36.39304108,0.792569329
T12,T12w,Windward,2,20120224,2012,1500,6,190,18,295.4990515,53.18982927,1.426221594
T12,T12w,Windward,2,20120224,2012,1500,7,190,19,279.9464699,53.18982927,1.212673034
T12,T12w,Windward,3,20120224,2012,1300,1,15,10,41.99197048,4.199197048,0.051841772
T12,T12w,Windward,3,20120224,2012,1300,2,216,23,262.90625,60.46843749,0.883530031
T12,T12w,Windward,3,20120224,2012,1300,3,95,15,177.2994309,26.59491464,0.616127729
T12,T12w,Windward,3,20120224,2012,1300,4,70,18,108.8680716,19.59625289,0.193586865
T12,T12w,Windward,3,20120224,2012,1300,5,150,15,279.9464699,41.99197048,1.536052509
T12,T12w,Windward,3,20120224,2012,1300,6,80,12,186.6309799,22.39571759,0.853362505
T12,T12w,Windward,3,20120224,2012,1300,7,60,14,119.9770585,16.79678819,0.302284386
T13,T13c,TreeIsland,1,20120225,2012,900,1,380,27,393.9987354,106.3796585,1.690336704
T13,T13c,TreeIsland,1,20120225,2012,900,2,300,24,349.9330873,83.98394096,1.500051279
T13,T13c,TreeIsland,1,20120225,2012,900,3,590,73,226.2581058,165.1684172,0.206173462
T13,T13c,TreeIsland,1,20120225,2012,900,4,290,40,202.9611907,81.18447626,0.30277035
T13,T13c,TreeIsland,1,20120225,2012,900,5,470,38,346.2495812,131.5748408,0.927560503
T13,T13c,TreeIsland,1,20120225,2012,900,6,640,55,325.7558922,179.1657407,0.567243072
T13,T13c,TreeIsland,1,20120225,2012,900,7,790,65,340.2426326,221.1577112,0.523614222
T13,T13c,TreeIsland,2,20120225,2012,930,1,910,76,335.1990626,254.7512876,0.434649645
T13,T13c,TreeIsland,2,20120225,2012,930,1,970,83,327.1663564,271.5480758,0.37914603
T13,T13c,TreeIsland,3,20120225,2012,900,1,600,52,323.0151575,167.9678819,0.589915478
T13,T13c,TreeIsland,3,20120225,2012,900,2,650,58,313.7331128,181.9652054,0.4989305
T13,T13c,TreeIsland,3,20120225,2012,900,3,700,72,272.170179,195.9625289,0.302479476
T13,T13c,TreeIsland,3,20120225,2012,900,4,500,52,269.1792979,139.9732349,0.409663526
T13,T13c,TreeIsland,3,20120225,2012,900,5,450,67,188.0237484,125.9759114,0.155130767
T13,T13c,TreeIsland,3,20120225,2012,900,6,850,80,297.4431242,237.9544994,0.325136115
T13,T13c,TreeIsland,3,20120225,2012,900,7,750,66,318.1209885,209.9598524,0.450804291
T13,T13d,Deflation,1,20120225,2012,900,1,60,5,335.9357638,16.79678819,6.635746841
T13,T13d,Deflation,1,20120225,2012,900,2,50,6,233.2887249,13.99732349,2.666757829
T13,T13d,Deflation,1,20120225,2012,900,3,110,9,342.1567965,30.79411169,3.824328264
T13,T13d,Deflation,1,20120225,2012,900,4,90,7,359.9311755,25.19518229,5.441118947
T13,T13d,Deflation,1,20120225,2012,900,5,119,8,416.4203739,33.31362991,6.372667847
T13,T13d,Deflation,1,20120225,2012,900,6,123,8,430.4176974,34.43341579,6.808282739
T13,T13d,Deflation,1,20120225,2012,900,7,210,15,391.9250578,58.78875867,3.010662918
T13,T13d,Deflation,2,20120225,2012,915,1,39,4,272.9478081,10.91791232,5.475787188
T13,T13d,Deflation,2,20120225,2012,915,2,31,2,433.9170283,8.678340566,27.67774615
T13,T13d,Deflation,2,20120225,2012,915,3,44,3,410.5881558,12.31764467,16.5210981
T13,T13d,Deflation,2,20120225,2012,915,4,30,2.5,335.9357638,8.398394096,13.27149368
T13,T13d,Deflation,2,20120225,2012,915,5,20,2.5,223.9571759,5.598929397,5.898441636
T13,T13d,Deflation,2,20120225,2012,915,6,87,6.5,374.6975827,24.35534288,6.350322136
T13,T13d,Deflation,2,20120225,2012,915,7,36,2.5,403.1229166,10.07807292,19.1109509
T13,T13d,Deflation,3,20120225,2012,900,1,25,2,349.9330873,6.998661747,18.00061534
T13,T13d,Deflation,3,20120225,2012,900,2,85,5,475.9089988,23.79544994,13.31757526
T13,T13d,Deflation,3,20120225,2012,900,3,75,6,349.9330873,20.99598524,6.000205115
T13,T13d,Deflation,3,20120225,2012,900,4,170,14,339.9349991,47.59089988,2.426671876
T13,T13d,Deflation,3,20120225,2012,900,5,300,25,335.9357638,83.98394096,1.327149368
T13,T13d,Deflation,3,20120225,2012,900,6,160,12,373.2619598,44.79143518,3.413450021
T13,T13d,Deflation,3,20120225,2012,900,7,140,9,435.4722865,39.19250578,6.194779668
T13,T13l,Drift,4,20120225,2012,900,1,1010,87,324.9953271,282.7459346,0.356929391
T13,T13l,Drift,4,20120225,2012,900,2,910,86,296.2224274,254.7512876,0.299974786
T13,T13l,Drift,4,20120225,2012,900,3,1170,94,348.4440104,327.5373697,0.379739246
T13,T13l,Drift,4,20120225,2012,900,4,1020,77,370.8381809,285.5453993,0.525080015
T13,T13l,Drift,4,20120225,2012,900,5,540,45,335.9357638,151.1710937,0.737305205
T13,T13l,Drift,4,20120225,2012,900,6,860,69,348.9187885,240.7539641,0.518736672
T13,T13l,Drift,4,20120225,2012,900,7,1010,76,372.0341244,282.7459346,0.535425797
T13,T13l,Drift,4,20120225,2012,900,8,1160,82,396.0218354,324.737905,0.562304737
T13,T13l,Drift,4,20120225,2012,900,9,970,75,362.064101,271.5480758,0.51387442
T13,T13l,Drift,4,20120225,2012,900,10,990,65,426.380008,277.1470052,0.822294983
T13,T13l,Drift,4,20120225,2012,900,11,1060,80,370.9290726,296.7432581,0.505637285
T13,T13l,Drift,4,20120225,2012,900,12,940,72,365.485669,263.1496817,0.545450745
T13,T13l,Drift,4,20120225,2012,900,13,1190,93,358.2110743,333.1362991,0.405641517
T13,T13l,Drift,4,20120225,2012,900,14,1100,82,375.5379474,307.9411169,0.505639664
T13,T13l,Drift,4,20120225,2012,900,15,940,76,346.2495812,263.1496817,0.463780251
T13,T13l,Drift,4,20120225,2012,900,16,880,63,391.0363389,246.3528935,0.713577285
T13,T13l,Drift,4,20120225,2012,900,17,480,32,419.9197048,134.3743055,1.620055381
T13,T13l,Drift,4,20120225,2012,900,18,480,33,407.1948653,134.3743055,1.477195501
T13,T13l,Drift,4,20120225,2012,900,19,540,39,387.618189,151.1710937,1.132637717
T13,T13l,Drift,4,20120225,2012,900,20,690,59,327.3950241,193.1630642,0.534120772
T13,T13l,Drift,4,20120225,2012,900,21,750,56,374.9283079,209.9598524,0.737998989
T13,T13w,Windward,1,20120225,2012,900,1,220,15,410.5881558,61.58822337,3.30421962
T13,T13w,Windward,1,20120225,2012,900,2,200,17,329.3487881,55.98929397,1.875903736
T13,T13w,Windward,1,20120225,2012,900,3,160,13,344.5495014,44.79143518,2.684770886
T13,T13w,Windward,1,20120225,2012,900,4,80,6,373.2619598,22.39571759,6.826900042
T13,T13w,Windward,1,20120225,2012,900,5,160,12,373.2619598,44.79143518,3.413450021
T13,T13w,Windward,1,20120225,2012,900,6,200,13,430.6868767,55.98929397,4.194954509
T13,T13w,Windward,1,20120225,2012,900,7,240,18,373.2619598,67.18715277,2.275633347
T13,T13w,Windward,2,20120225,2012,900,1,55,5,307.9411169,15.39705584,5.575870609
T13,T13w,Windward,2,20120225,2012,900,2,17,1,475.9089988,4.759089988,66.58787628
T13,T13w,Windward,2,20120225,2012,900,3,32,2,447.9143518,8.958287036,29.49220818
T13,T13w,Windward,2,20120225,2012,900,4,16,1.5,298.6095679,4.479143518,17.47686411
T13,T13w,Windward,2,20120225,2012,900,5,47,7,187.9640583,13.15748408,1.483880464
T13,T13w,Windward,2,20120225,2012,900,6,30,3,279.9464699,8.398394096,7.680262547
T13,T13w,Windward,2,20120225,2012,900,7,48,5,268.7486111,13.43743055,4.246877978
T13,T13w,Windward,3,20120225,2012,900,1,75,7,299.9426463,20.99598524,3.778554825
T13,T13w,Windward,3,20120225,2012,900,2,75,6,349.9330873,20.99598524,6.000205115
T13,T13w,Windward,3,20120225,2012,900,3,55,5,307.9411169,15.39705584,5.575870609
T13,T13w,Windward,3,20120225,2012,900,4,90,7,359.9311755,25.19518229,5.441118947
T13,T13w,Windward,3,20120225,2012,900,5,120,8,419.9197048,33.59357638,6.480221524
T13,T13w,Windward,3,20120225,2012,900,6,160,9,497.6826131,44.79143518,8.09114079
T13,T13w,Windward,3,20120225,2012,900,7,110,8,384.9263961,30.79411169,5.445186142
T14,T14c,TreeIsland,1,20120225,2012,1415,1,290,29,279.9464699,81.18447626,0.794509919
T14,T14c,TreeIsland,1,20120225,2012,1415,2,310,31,279.9464699,86.78340566,0.743251214
T14,T14c,TreeIsland,1,20120225,2012,1415,3,390,39,279.9464699,109.1791232,0.590789427
T14,T14c,TreeIsland,2,20120225,2012,1100,1,300,33,254.4967908,83.98394096,0.577029493
T14,T14c,TreeIsland,2,20120225,2012,1100,2,440,45,273.7254372,123.1764467,0.489514018
T14,T14c,TreeIsland,3,20120225,2012,1415,1,260,28,259.9502934,72.78608217,0.709528628
T14,T14c,TreeIsland,3,20120225,2012,1415,2,550,64,240.5789975,153.9705584,0.26587823
T14,T14c,TreeIsland,3,20120225,2012,1415,3,740,81,255.7535651,207.1603877,0.23741366
T14,T14c,TreeIsland,3,20120225,2012,1415,4,640,68,263.4790305,179.1657407,0.300144598
T14,T14c,TreeIsland,3,20120225,2012,1415,5,660,78,236.8777822,184.7646701,0.211495623
T14,T14c,TreeIsland,3,20120225,2012,1415,6,750,79,265.7719651,209.9598524,0.262868516
T14,T14c,TreeIsland,3,20120225,2012,1415,7,750,80,262.4498155,209.9598524,0.253133653
T14,T14c,TreeIsland,3,20120225,2012,1415,8,750,80,262.4498155,209.9598524,0.253133653
T14,T14c,TreeIsland,3,20120225,2012,1415,9,800,86,260.4153208,223.9571759,0.231836569
T14,T14c,TreeIsland,3,20120225,2012,1415,10,750,78,269.1792979,209.9598524,0.273109018
T14,T14c,TreeIsland,4,20120225,2012,1415,1,350,44,222.6846919,97.98126445,0.331341154
T14,T14c,TreeIsland,4,20120225,2012,1415,2,580,67,242.3417202,162.3689525,0.257708593
T14,T14c,TreeIsland,4,20120225,2012,1415,3,440,45,273.7254372,123.1764467,0.489514018
T14,T14c,TreeIsland,4,20120225,2012,1415,4,400,50,223.9571759,111.9785879,0.294922082
T14,T14c,TreeIsland,4,20120225,2012,1415,5,280,37,211.8513826,78.38501156,0.356622066
T14,T14c,TreeIsland,4,20120225,2012,1415,6,210,30,195.9625289,58.78875867,0.376332865
T14,T14c,TreeIsland,4,20120225,2012,1415,7,460,48,268.2820336,128.7753761,0.440848404
T14,T14c,TreeIsland,4,20120225,2012,1415,8,630,69,255.6032986,176.366276,0.278375588
T14,T14c,TreeIsland,4,20120225,2012,1415,9,250,37,189.1530202,69.98661747,0.284296928
T14,T14c,TreeIsland,4,20120225,2012,1415,10,170,27,176.2625921,47.59089988,0.33830146
T14,T14c,TreeIsland,4,20120225,2012,1415,11,140,24,163.3021074,39.19250578,0.326677834
T14,T14c,TreeIsland,4,20120225,2012,1415,12,420,50,235.1550347,117.5775173,0.325151595
T14,T14c,TreeIsland,4,20120225,2012,1415,13,530,63,235.5105223,148.371629,0.258837628
T14,T14c,TreeIsland,4,20120225,2012,1415,14,430,58,207.5465208,120.376982,0.21834852
T14,T14c,TreeIsland,4,20120225,2012,1415,15,420,59,199.2839277,117.5775173,0.197897299
T14,T14c,TreeIsland,4,20120225,2012,1415,16,280,51,153.6961011,78.38501156,0.136176716
T14,T14c,TreeIsland,4,20120225,2012,1415,17,400,45,248.8413065,111.9785879,0.40455704
T14,T14c,TreeIsland,4,20120225,2012,1415,18,480,59,227.7530602,134.3743055,0.258478105
T14,T14c,TreeIsland,4,20120225,2012,1415,19,470,59,223.0082048,131.5748408,0.247820371
T14,T14c,TreeIsland,4,20120225,2012,1415,20,640,71,252.3461137,179.1657407,0.263683056
T14,T14c,TreeIsland,4,20120225,2012,1415,21,580,73,222.4232226,162.3689525,0.19924376
T14,T14c,TreeIsland,4,20120225,2012,1415,22,700,75,261.2833719,195.9625289,0.267614482
T14,T14c,TreeIsland,4,20120225,2012,1415,23,540,67,225.6284981,151.1710937,0.223388305
T14,T14d,Deflation,1,20120225,2012,1330,1,40,6,186.6309799,11.19785879,1.70672501
T14,T14d,Deflation,1,20120225,2012,1330,2,32,5,179.1657407,8.958287036,1.887501324
T14,T14d,Deflation,1,20120225,2012,1330,3,30,8,104.9799262,8.398394096,0.405013845
T14,T14d,Deflation,1,20120225,2012,1330,4,22,4,153.9705584,6.158822337,1.742459565
T14,T14d,Deflation,1,20120225,2012,1330,5,20,5,111.9785879,5.598929397,0.737305205
T14,T14d,Deflation,1,20120225,2012,1330,6,30,5,167.9678819,8.398394096,1.65893671
T14,T14d,Deflation,1,20120225,2012,1330,7,14,3,130.6416859,3.919250578,1.67259051
T14,T14d,Deflation,1,20120225,2012,1330,8,32,5,179.1657407,8.958287036,1.887501324
T14,T14d,Deflation,1,20120225,2012,1330,9,60,7,239.954117,16.79678819,2.418275088
T14,T14d,Deflation,1,20120225,2012,1330,10,48,7,191.9632936,13.43743055,1.547696056
T14,T14d,Deflation,1,20120225,2012,1330,11,28,6,130.6416859,7.838501156,0.836295255
T14,T14d,Deflation,1,20120225,2012,1330,12,14,2,195.9625289,3.919250578,5.644992972
T14,T14d,Deflation,1,20120225,2012,1330,13,32,5,179.1657407,8.958287036,1.887501324
T14,T14d,Deflation,2,20120225,2012,1100,1,22,3,205.2940779,6.158822337,4.130274525
T14,T14d,Deflation,2,20120225,2012,1100,2,22,3.5,175.9663525,6.158822337,2.600989205
T14,T14d,Deflation,2,20120225,2012,1100,3,28,5,156.7700231,7.838501156,1.445118201
T14,T14d,Deflation,2,20120225,2012,1100,4,33,5.5,167.9678819,9.238233506,1.508124282
T14,T14d,Deflation,2,20120225,2012,1100,5,31,5,173.5668113,8.678340566,1.771375754
T14,T14d,Deflation,2,20120225,2012,1100,6,34,6,158.6363329,9.518179975,1.23310882
T14,T14d,Deflation,2,20120225,2012,1100,7,25,2,349.9330873,6.998661747,18.00061534
T14,T14d,Deflation,2,20120225,2012,1100,8,28,3,261.2833719,7.838501156,6.690362041
T14,T14d,Deflation,2,20120225,2012,1100,9,20,4,139.9732349,5.598929397,1.440049228
T14,T14d,Deflation,2,20120225,2012,1100,10,40,6,186.6309799,11.19785879,1.70672501
T14,T14d,Deflation,2,20120225,2012,1100,11,62,7,247.9525876,17.35668113,2.582180399
T14,T14d,Deflation,2,20120225,2012,1100,12,26,4,181.9652054,7.278608217,2.433683195
T14,T14d,Deflation,2,20120225,2012,1100,13,18,2,251.9518229,5.039036458,9.331518995
T14,T14d,Deflation,2,20120225,2012,1100,14,22,2,307.9411169,6.158822337,13.93967652
T14,T14d,Deflation,3,20120225,2012,1330,1,60,16,104.9799262,16.79678819,0.202506923
T14,T14d,Deflation,3,20120225,2012,1330,2,160,18,248.8413065,44.79143518,1.011392599
T14,T14d,Deflation,3,20120225,2012,1330,3,64,14,127.9755291,17.91657407,0.343932457
T14,T14d,Deflation,3,20120225,2012,1330,4,45,14,89.98279389,12.59759114,0.170034967
