site,pit,year,depth,density,swe,htc
AIR,AIRp,2010,72.00,233.29,167.97,0.22
AIR,AIRp,2010,82.00,249.22,204.36,0.22
AIR,AIRf,2010,78.00,244.06,190.36,0.22
AIR,AIRp,2010,78.00,244.06,190.36,0.22
AIR,AIRp,2010,70.00,231.96,162.37,0.23
AIR,AIRf,2010,83.00,252.96,209.96,0.23
AIR,AIRp,2010,44.00,184.51,81.18,0.23
AIR,AIRp,2010,46.00,188.66,86.78,0.23
AIR,AIRp,2010,32.00,157.47,50.39,0.23
AIR,AIRf,2010,78.00,247.64,193.16,0.23
AIR,AIR,2010,56.00,209.96,117.58,0.23
AIR,AIRp,2010,56.00,209.96,117.58,0.23
AIR,AIRp,2010,49.00,197.11,96.58,0.23
AIR,AIRf,2010,109.00,295.36,321.94,0.24
AIR,AIRf,2010,69.00,235.32,162.37,0.24
AIR,AIRp,2010,72.00,241.07,173.57,0.24
AIR,AIRf,2010,95.00,277.00,263.15,0.24
AIR,AIRf,2010,99.00,282.77,279.95,0.24
AIR,AIRf,2010,68.00,234.66,159.57,0.24
AIR,AIRp,2010,36.00,171.08,61.59,0.24
AIR,AIRf,2010,90.00,270.61,243.55,0.24
AIR,AIRp,2010,48.00,198.30,95.18,0.24
AIR,AIRf,2010,89.00,270.51,240.75,0.24
AIR,AIRp,2010,42.00,186.63,78.39,0.24
AIR,AIRf,2010,69.00,239.37,165.17,0.24
AIR,AIR,2010,54.00,212.55,114.78,0.25
AIR,AIR,2010,68.00,238.78,162.37,0.25
AIR,AIRf,2010,68.00,238.78,162.37,0.25
AIR,AIRf,2010,68.00,238.78,162.37,0.25
AIR,AIRp,2010,51.00,208.59,106.38,0.25
AIR,AIRp,2010,69.00,243.43,167.97,0.25
AIR,AIRf,2010,102.00,296.41,302.34,0.25
AIR,AIRf,2010,68.00,242.89,165.17,0.26
AIR,AIRf,2010,64.00,236.20,151.17,0.26
AIR,AIRp,2010,64.00,236.20,151.17,0.26
AIR,AIRp,2010,33.00,169.66,55.99,0.26
AIR,AIRp,2010,33.00,169.66,55.99,0.26
AIR,AIRp,2010,33.00,169.66,55.99,0.26
AIR,AIRp,2010,78.00,262.00,204.36,0.26
AIR,AIRp,2010,60.00,233.29,139.97,0.27
AIR,AIRf,2010,66.00,246.01,162.37,0.27
AIR,AIRp,2010,47.00,208.47,97.98,0.27
AIR,AIR,2010,57.00,230.83,131.57,0.27
AIR,AIRp,2010,44.00,203.60,89.58,0.28
AIR,AIR,2010,51.00,219.57,111.98,0.28
AIR,AIRp,2010,32.00,174.97,55.99,0.28
AIR,AIRp,2010,40.00,195.96,78.39,0.28
AIR,AIRp,2010,36.00,186.63,67.19,0.28
AIR,AIRp,2010,63.00,248.84,156.77,0.29
AIR,AIRp,2010,51.00,225.06,114.78,0.29
AIR,AIRf,2010,41.00,204.84,83.98,0.30
AIR,AIR,2010,46.00,219.09,100.78,0.31
AIR,AIRp,2010,46.00,219.09,100.78,0.31
AIR,AIRf,2010,72.00,276.06,198.76,0.31
AIR,AIRp,2010,44.00,222.68,97.98,0.33
AIR,AIRf,2010,67.00,279.95,187.56,0.34
AIR,AIR,2010,45.00,242.62,109.18,0.38
AIR,AIRp,2010,33.00,220.56,72.79,0.43
AIR,AIRp,2010,28.00,209.96,58.79,0.46
AIR,AIRf,2010,67.00,330.09,221.16,0.48
AIR,AIRp,2010,38.00,265.21,100.78,0.54
BFR,BFR,2010,48.00,104.98,50.39,0.07
BFR,BFR,2010,42.00,106.65,44.79,0.08
BFR,BFR,2010,46.00,121.72,55.99,0.09
BFR,BFR,2010,46.00,121.72,55.99,0.09
BFR,BFR,2010,36.00,108.87,39.19,0.10
BFR,BFR,2010,48.00,128.31,61.59,0.10
BFR,BFR,2010,38.00,117.87,44.79,0.11
BFR,BFR,2010,42.00,133.31,55.99,0.12
BFR,BFR,2010,45.00,143.08,64.39,0.13
BFR,BFR,2010,45.00,143.08,64.39,0.13
BFR,BFR,2010,53.00,158.46,83.98,0.14
BFR,BFR,2010,53.00,158.46,83.98,0.14
BFR,BFR,2010,48.00,151.64,72.79,0.14
BFR,BFR,2010,40.00,139.97,55.99,0.14
BFR,BFR,2010,47.00,154.86,72.79,0.15
BFR,BFR,2010,45.00,155.53,69.99,0.16
BFR,BFR,2010,46.00,158.23,72.79,0.16
BFR,BFR,2010,48.00,163.30,78.39,0.16
BFR,BFR,2010,61.00,188.16,114.78,0.17
BFR,BFR,2010,49.00,171.40,83.98,0.18
BFR,BFR,2010,36.00,147.75,53.19,0.18
BFR,BFR,2010,44.00,165.42,72.79,0.18
BFR,BFR,2010,44.00,165.42,72.79,0.18
BFR,BFR,2010,46.00,170.40,78.39,0.19
BFR,BFR,2010,46.00,170.40,78.39,0.19
BFR,BFR,2010,46.00,170.40,78.39,0.19
BFR,BFR,2010,49.00,177.11,86.78,0.19
BFR,BFR,2010,42.00,166.63,69.99,0.19
BFR,BFR,2010,36.00,155.53,55.99,0.20
BFR,BFR,2010,47.00,178.69,83.98,0.20
BFR,BFR,2010,50.00,184.76,92.38,0.20
BFR,BFR,2010,44.00,178.15,78.39,0.21
BFR,BFR,2010,46.00,182.57,83.98,0.21
BFR,BFR,2010,49.00,188.54,92.38,0.21
BFR,BFR,2010,48.00,186.63,89.58,0.21
BFR,BFR,2010,48.00,186.63,89.58,0.21
BFR,BFR,2010,35.00,159.97,55.99,0.21
BFR,BFR,2010,43.00,179.04,76.99,0.22
BFR,BFR,2010,49.00,191.39,93.78,0.22
BFR,BFR,2010,52.00,201.88,104.98,0.23
BFR,BFR,2010,38.00,176.81,67.19,0.24
BFR,BFR,2010,46.00,194.75,89.58,0.24
BFR,BFR,2010,44.00,190.87,83.98,0.24
BFR,BFR,2010,44.00,190.87,83.98,0.24
BFR,BFR,2010,44.00,190.87,83.98,0.24
BFR,BFR,2010,41.00,184.35,75.59,0.24
BFR,BFR,2010,50.00,207.16,103.58,0.25
BFR,BFR,2010,46.00,200.83,92.38,0.26
BFR,BFR,2010,34.00,172.91,58.79,0.26
BFR,BFR,2010,41.00,191.18,78.39,0.26
BFR,BFR,2010,52.00,215.34,111.98,0.26
BFR,BFR,2010,40.00,188.96,75.59,0.26
BFR,BFR,2010,61.00,234.05,142.77,0.26
BFR,BFR,2010,51.00,214.08,109.18,0.26
BFR,BFR,2010,48.00,209.96,100.78,0.27
BFR,BFR,2010,44.00,203.60,89.58,0.28
BFR,BFR,2010,58.00,236.51,137.17,0.28
BFR,BFR,2010,52.00,226.11,117.58,0.29
BFR,BFR,2010,46.00,213.00,97.98,0.29
BFR,BFR,2010,62.00,248.34,153.97,0.29
BFR,BFR,2010,50.00,223.96,111.98,0.29
BFR,BFR,2010,58.00,241.33,139.97,0.30
BFR,BFR,2010,52.00,228.80,118.98,0.30
BFR,BFR,2010,61.00,247.82,151.17,0.30
BFR,BFR,2010,56.00,237.45,132.97,0.30
BFR,BFR,2010,40.00,202.96,81.18,0.30
BFR,BFR,2010,46.00,219.09,100.78,0.31
BFR,BFR,2010,31.00,180.61,55.99,0.31
BFR,BFR,2010,50.00,229.56,114.78,0.31
BFR,BFR,2010,61.00,257.00,156.77,0.32
BFR,BFR,2010,42.00,213.29,89.58,0.32
BFR,BFR,2010,42.00,213.29,89.58,0.32
BFR,BFR,2010,41.00,211.67,86.78,0.32
BFR,BFR,2010,65.00,267.03,173.57,0.32
BFR,BFR,2010,52.00,239.57,124.58,0.32
BFR,BFR,2010,53.00,242.97,128.78,0.33
BFR,BFR,2010,48.00,233.29,111.98,0.33
BFR,BFR,2010,48.00,233.29,111.98,0.33
BFR,BFR,2010,43.00,221.35,95.18,0.34
BFR,BFR,2010,62.00,266.40,165.17,0.34
BFR,BFR,2010,64.00,271.20,173.57,0.34
BFR,BFR,2010,46.00,231.26,106.38,0.34
BFR,BFR,2010,54.00,254.03,137.17,0.35
BFR,BFR,2010,47.00,238.25,111.98,0.36
BFR,BFR,2010,54.00,259.21,139.97,0.37
BFR,BFR,2010,54.00,259.21,139.97,0.37
BFR,BFR,2010,53.00,258.82,137.17,0.37
BFR,BFR,2010,52.00,258.41,134.37,0.38
BFR,BFR,2010,28.00,189.96,53.19,0.38
BFR,BFR,2010,41.00,232.15,95.18,0.39
BFR,BFR,2010,52.00,263.80,137.17,0.39
BFR,BFR,2010,62.00,288.98,179.17,0.40
BFR,BFR,2010,45.00,248.84,111.98,0.40
BFR,BFR,2010,31.00,207.70,64.39,0.41
BFR,BFR,2010,36.00,225.51,81.18,0.42
BFR,BFR,2010,46.00,255.60,117.58,0.42
BFR,BFR,2010,34.00,222.31,75.59,0.43
BFR,BFR,2010,41.00,245.81,100.78,0.43
BFR,BFR,2010,36.00,233.29,83.98,0.44
BFR,BFR,2010,35.00,239.95,83.98,0.48
BFR,BFR,2010,38.00,250.48,95.18,0.49
BFR,BFR,2010,38.00,250.48,95.18,0.49
BFR,BFR,2010,30.00,223.96,67.19,0.49
BFR,BFR,2010,39.00,258.41,100.78,0.50
BFR,BFR,2010,27.00,217.74,58.79,0.52
BFR,BFR,2010,42.00,273.28,114.78,0.52
BFR,BFR,2010,37.00,257.25,95.18,0.53
BFR,BFR,2010,34.00,247.01,83.98,0.53
BFR,BFR,2010,28.00,249.95,69.99,0.66
BFR,BFR,2010,40.00,307.94,123.18,0.70
BSW,BSW,2010,78.00,96.90,75.59,0.04
BSW,BSW,2010,78.00,136.38,106.38,0.07
BSW,BSW,2010,60.00,130.64,78.39,0.08
BSW,BSW,2010,56.00,134.97,75.59,0.10
BSW,BSW,2010,70.00,151.97,106.38,0.10
BSW,BSW,2010,57.00,137.52,78.39,0.10
BSW,BSW,2010,66.00,152.70,100.78,0.10
BSW,BSW,2010,73.00,161.07,117.58,0.10
BSW,BSW,2010,58.00,144.80,83.98,0.11
BSW,BSW,2010,76.00,169.44,128.78,0.11
BSW,BSW,2010,58.00,149.63,86.78,0.11
BSW,BSW,2010,59.00,151.84,89.58,0.11
BSW,BSW,2010,57.00,152.25,86.78,0.12
BSW,BSW,2010,60.00,158.64,95.18,0.12
BSW,BSW,2010,55.00,152.70,83.98,0.12
BSW,BSW,2010,62.00,162.55,100.78,0.13
BSW,BSW,2010,62.00,162.55,100.78,0.13
BSW,BSW,2010,64.00,166.22,106.38,0.13
BSW,BSW,2010,57.00,157.16,89.58,0.13
BSW,BSW,2010,66.00,169.66,111.98,0.13
BSW,BSW,2010,58.00,159.28,92.38,0.13
BSW,BSW,2010,54.00,155.53,83.98,0.13
BSW,BSW,2010,62.00,167.06,103.58,0.13
BSW,BSW,2010,55.00,157.79,86.78,0.13
BSW,BSW,2010,51.00,153.70,78.39,0.14
BSW,BSW,2010,58.00,164.11,95.18,0.14
BSW,BSW,2010,58.00,164.11,95.18,0.14
BSW,BSW,2010,76.00,187.86,142.77,0.14
BSW,BSW,2010,52.00,156.12,81.18,0.14
BSW,BSW,2010,62.00,171.58,106.38,0.14
BSW,BSW,2010,62.00,171.58,106.38,0.14
BSW,BSW,2010,54.00,160.71,86.78,0.14
BSW,BSW,2010,54.00,160.71,86.78,0.14
BSW,BSW,2010,80.00,195.96,156.77,0.14
BSW,BSW,2010,68.00,181.14,123.18,0.14
BSW,BSW,2010,56.00,164.97,92.38,0.14
BSW,BSW,2010,56.00,164.97,92.38,0.14
BSW,BSW,2010,59.00,170.81,100.78,0.15
BSW,BSW,2010,70.00,187.96,131.57,0.15
BSW,BSW,2010,70.00,187.96,131.57,0.15
BSW,BSW,2010,53.00,163.74,86.78,0.15
BSW,BSW,2010,54.00,165.89,89.58,0.15
BSW,BSW,2010,55.00,167.97,92.38,0.15
BSW,BSW,2010,58.00,173.76,100.78,0.15
BSW,BSW,2010,58.00,173.76,100.78,0.15
BSW,BSW,2010,60.00,177.30,106.38,0.15
BSW,BSW,2010,63.00,182.19,114.78,0.15
BSW,BSW,2010,68.00,189.38,128.78,0.16
BSW,BSW,2010,65.00,185.20,120.38,0.16
BSW,BSW,2010,51.00,164.67,83.98,0.16
BSW,BSW,2010,52.00,166.89,86.78,0.16
BSW,BSW,2010,75.00,201.56,151.17,0.16
BSW,BSW,2010,55.00,173.06,95.18,0.16
BSW,BSW,2010,56.00,174.97,97.98,0.16
BSW,BSW,2010,68.00,193.49,131.57,0.16
BSW,BSW,2010,61.00,183.57,111.98,0.16
BSW,BSW,2010,65.00,189.50,123.18,0.16
BSW,BSW,2010,66.00,195.11,128.78,0.17
BSW,BSW,2010,56.00,179.97,100.78,0.17
BSW,BSW,2010,78.00,215.34,167.97,0.17
BSW,BSW,2010,63.00,195.52,123.18,0.18
BSW,BSW,2010,55.00,183.24,100.78,0.18
BSW,BSW,2010,59.00,189.79,111.98,0.18
BSW,BSW,2010,58.00,188.24,109.18,0.18
BSW,BSW,2010,72.00,209.96,151.17,0.18
BSW,BSW,2010,70.00,207.96,145.57,0.18
BSW,BSW,2010,67.00,204.74,137.17,0.18
BSW,BSW,2010,60.00,195.96,117.58,0.19
BSW,BSW,2010,59.00,194.54,114.78,0.19
BSW,BSW,2010,51.00,181.14,92.38,0.19
BSW,BSW,2010,57.00,191.54,109.18,0.19
BSW,BSW,2010,52.00,183.04,95.18,0.19
BSW,BSW,2010,52.00,183.04,95.18,0.19
BSW,BSW,2010,52.00,183.04,95.18,0.19
BSW,BSW,2010,54.00,186.63,100.78,0.19
BSW,BSW,2010,60.00,200.63,120.38,0.20
BSW,BSW,2010,54.00,191.82,103.58,0.20
BSW,BSW,2010,64.00,209.96,134.37,0.20
BSW,BSW,2010,60.00,205.29,123.18,0.21
BSW,BSW,2010,58.00,202.72,117.58,0.21
BSW,BSW,2010,58.00,202.72,117.58,0.21
BSW,BSW,2010,52.00,193.81,100.78,0.21
BSW,BSW,2010,68.00,222.31,151.17,0.21
BSW,BSW,2010,53.00,198.08,104.98,0.22
BSW,BSW,2010,55.00,203.60,111.98,0.22
BSW,BSW,2010,55.00,203.60,111.98,0.22
BSW,BSW,2010,54.00,202.18,109.18,0.22
BSW,BSW,2010,53.00,200.72,106.38,0.22
BSW,BSW,2010,46.00,188.66,86.78,0.23
BSW,BSW,2010,53.00,203.36,107.78,0.23
BSW,BSW,2010,59.00,218.26,128.78,0.24
BSW,BSW,2010,48.00,198.30,95.18,0.24
BSW,BSW,2010,55.00,213.78,117.58,0.24
BSW,BSW,2010,60.00,223.96,134.37,0.25
BSW,BSW,2010,57.00,221.01,125.98,0.25
BSW,BSW,2010,68.00,247.01,167.97,0.26
BSW,BSW,2010,60.00,237.95,142.77,0.28
BSW,BSW,2010,49.00,217.10,106.38,0.28
BSW,BSW,2010,61.00,243.23,148.37,0.29
BSW,BSW,2010,48.00,215.79,103.58,0.29
BSW,BSW,2010,44.00,206.78,90.98,0.29
BSW,BSW,2010,60.00,242.62,145.57,0.29
BSW,BSW,2010,61.00,247.82,151.17,0.30
BSW,BSW,2010,56.00,239.95,134.37,0.30
BSW,BSW,2010,46.00,219.09,100.78,0.31
BSW,BSW,2010,54.00,238.47,128.78,0.31
BSW,BSW,2010,61.00,257.00,156.77,0.32
BSW,BSW,2010,54.00,248.84,134.37,0.34
BSW,BSW,2010,61.00,266.18,162.37,0.34
BSW,BSW,2010,44.00,229.05,100.78,0.35
BWP,BWP,2010,25.00,67.19,16.80,0.05
BWP,BWP,2010,16.00,61.24,9.80,0.07
BWP,BWP,2010,20.00,75.59,15.12,0.08
BWP,BWP,2010,19.00,76.62,14.56,0.09
BWP,BWP,2010,36.00,107.31,38.63,0.09
BWP,BWP,2010,42.50,118.57,50.39,0.10
BWP,BWP,2010,18.00,77.76,14.00,0.10
BWP,BWP,2010,76.00,165.76,125.98,0.11
BWP,BWP,2010,84.00,179.97,151.17,0.11
BWP,BWP,2010,72.00,174.97,125.98,0.13
BWP,BWP,2010,48.00,145.81,69.99,0.13
BWP,BWP,2010,74.00,189.15,139.97,0.14
BWP,BWP,2010,73.00,191.74,139.97,0.15
BWP,BWP,2010,76.00,198.91,151.17,0.15
BWP,BWP,2010,76.00,202.59,153.97,0.16
BWP,BWP,2010,48.00,163.30,78.39,0.16
BWP,BWP,2010,49.00,165.68,81.18,0.16
BWP,BWP,2010,54.00,181.45,97.98,0.18
BWP,BWP,2010,66.00,203.60,134.37,0.18
BWP,BWP,2010,66.00,203.60,134.37,0.18
BWP,BWP,2010,45.00,174.19,78.39,0.20
BWP,BWP,2010,74.00,234.55,173.57,0.22
BWP,BWP,2010,50.00,195.96,97.98,0.23
BWP,BWP,2010,23.00,133.89,30.79,0.23
BWP,BWP,2010,32.00,159.22,50.95,0.23
BWP,BWP,2010,59.00,218.26,128.78,0.24
BWP,BWP,2010,49.00,199.96,97.98,0.24
BWP,BWP,2010,68.00,238.78,162.37,0.25
BWP,BWP,2010,47.00,202.51,95.18,0.26
BWP,BWP,2010,29.00,159.28,46.19,0.26
BWP,BWP,2010,46.00,206.92,95.18,0.27
BWP,BWP,2010,44.00,203.60,89.58,0.28
BWP,BWP,2010,29.00,167.97,48.71,0.29
BWP,BWP,2010,50.00,223.96,111.98,0.29
BWP,BWP,2010,50.00,223.96,111.98,0.29
BWP,BWP,2010,54.00,233.29,125.98,0.30
BWP,BWP,2010,48.00,221.62,106.38,0.30
BWP,BWP,2010,24.00,157.47,37.79,0.30
BWP,BWP,2010,54.00,238.47,128.78,0.31
BWP,BWP,2010,52.00,236.88,123.18,0.32
BWP,BWP,2010,25.00,165.73,41.43,0.32
BWP,BWP,2010,30.50,183.57,55.99,0.32
BWP,BWP,2010,25.00,170.21,42.55,0.34
BWP,BWP,2010,26.00,174.43,45.35,0.34
BWP,BWP,2010,32.00,194.21,62.15,0.35
BWP,BWP,2010,28.00,184.96,51.79,0.36
BWP,BWP,2010,29.00,188.24,54.59,0.36
BWP,BWP,2010,45.00,236.40,106.38,0.37
BWP,BWP,2010,51.00,252.50,128.78,0.37
BWP,BWP,2010,46.00,243.43,111.98,0.38
BWP,BWP,2010,25.00,180.29,45.07,0.38
BWP,BWP,2010,54.00,269.58,145.57,0.40
BWP,BWP,2010,32.00,208.21,66.63,0.40
BWP,BWP,2010,24.00,180.80,43.39,0.40
BWP,BWP,2010,26.00,188.43,48.99,0.40
BWP,BWP,2010,42.00,239.95,100.78,0.40
BWP,BWP,2010,32.00,209.96,67.19,0.41
BWP,BWP,2010,23.00,182.57,41.99,0.43
BWP,BWP,2010,16.00,157.47,25.20,0.46
BWP,BWP,2010,30.00,217.43,65.23,0.46
BWP,BWP,2010,26.00,202.42,52.63,0.46
BWP,BWP,2010,27.00,207.37,55.99,0.47
BWP,BWP,2010,25.00,202.68,50.67,0.48
BWP,BWP,2010,22.00,190.87,41.99,0.49
BWP,BWP,2010,22.00,190.87,41.99,0.49
BWP,BWP,2010,27.00,211.52,57.11,0.49
BWP,BWP,2010,26.00,209.96,54.59,0.50
BWP,BWP,2010,22.00,193.42,42.55,0.50
BWP,BWP,2010,24.00,209.96,50.39,0.54
BWP,BWP,2010,24.00,209.96,50.39,0.54
BWP,BWP,2010,22.00,203.60,44.79,0.55
BWP,BWP,2010,25.00,220.60,55.15,0.57
BWP,BWP,2010,23.50,214.43,50.39,0.58
BWP,BWP,2010,24.50,219.39,53.75,0.58
BWP,BWP,2010,26.00,226.11,58.79,0.58
BWP,BWP,2010,23.00,213.00,48.99,0.58
BWP,BWP,2010,24.00,227.46,54.59,0.63
BWP,BWP,2010,21.00,213.29,44.79,0.64
BWP,BWP,2010,20.00,209.96,41.99,0.65
BWP,BWP,2010,23.00,225.17,51.79,0.65
BWP,BWP,2010,28.00,249.95,69.99,0.66
BWP,BWP,2010,22.00,222.68,48.99,0.66
BWP,BWP,2010,22.00,222.68,48.99,0.66
BWP,BWP,2010,18.00,202.18,36.39,0.67
BWP,BWP,2010,16.00,192.46,30.79,0.68
BWP,BWP,2010,22.00,226.50,49.83,0.69
BWP,BWP,2010,22.00,226.50,49.83,0.69
BWP,BWP,2010,24.00,239.12,57.39,0.70
BWP,BWP,2010,22.00,229.05,50.39,0.70
BWP,BWP,2010,22.00,229.05,50.39,0.70
BWP,BWP,2010,22.00,229.05,50.39,0.70
BWP,BWP,2010,16.00,195.96,31.35,0.71
BWP,BWP,2010,22.00,235.41,51.79,0.74
BWP,BWP,2010,18.00,214.63,38.63,0.75
BWP,BWP,2010,14.00,195.96,27.43,0.81
BWP,BWP,2010,16.00,209.96,33.59,0.81
BWP,BWP,2010,25.00,263.15,65.79,0.81
BWP,BWP,2010,20.00,237.95,47.59,0.83
BWP,BWP,2010,17.00,220.66,37.51,0.84
BWP,BWP,2010,18.00,227.07,40.87,0.84
BWP,BWP,2010,19.00,238.69,45.35,0.88
BWP,BWP,2010,22.00,260.86,57.39,0.91
BWP,BWP,2010,18.60,243.82,45.35,0.94
BWP,BWP,2010,21.00,259.95,54.59,0.95
BWP,BWP,2010,16.00,227.46,36.39,0.95
BWP,BWP,2010,16.00,244.95,39.19,1.10
BWP,BWP,2010,14.00,239.95,33.59,1.21
BWP,BWP,2010,13.00,236.88,30.79,1.27
BWP,BWP,2010,17.00,271.71,46.19,1.28
BWP,BWP,2010,12.00,242.62,29.11,1.44
FEN,FEN,2010,40.00,83.98,33.59,0.05
FEN,FEN,2010,36.00,171.08,61.59,0.24
FEN,FEN,2010,38.00,191.54,72.79,0.28
FEN,FEN,2010,35.00,183.96,64.39,0.28
FEN,FEN,2010,43.00,208.33,89.58,0.30
FEN,FEN,2010,24.00,163.30,39.19,0.33
FEN,FEN,2010,28.00,179.97,50.39,0.34
FEN,FEN,2010,30.00,186.63,55.99,0.34
FEN,FEN,2010,44.00,229.05,100.78,0.35
FEN,FEN,2010,36.00,209.96,75.59,0.36
FEN,FEN,2010,38.00,221.01,83.98,0.38
FEN,FEN,2010,35.00,215.96,75.59,0.39
FEN,FEN,2010,36.00,225.51,81.18,0.42
FEN,FEN,2010,26.00,193.81,50.39,0.42
FEN,FEN,2010,24.00,186.63,44.79,0.43
FEN,FEN,2010,33.00,220.56,72.79,0.43
FEN,FEN,2010,43.00,253.90,109.18,0.44
FEN,FEN,2010,48.00,268.28,128.78,0.44
FEN,FEN,2010,40.00,244.95,97.98,0.44
FEN,FEN,2010,36.00,233.29,83.98,0.44
FEN,FEN,2010,34.00,230.54,78.39,0.46
FEN,FEN,2010,40.00,251.95,100.78,0.47
FEN,FEN,2010,40.00,251.95,100.78,0.47
FEN,FEN,2010,38.00,250.48,95.18,0.49
FEN,FEN,2010,38.00,250.48,95.18,0.49
FEN,FEN,2010,30.00,223.96,67.19,0.49
FEN,FEN,2010,40.00,258.95,103.58,0.49
FEN,FEN,2010,42.00,266.62,111.98,0.50
FEN,FEN,2010,42.00,266.62,111.98,0.50
FEN,FEN,2010,42.00,266.62,111.98,0.50
FEN,FEN,2010,42.00,266.62,111.98,0.50
FEN,FEN,2010,36.00,248.84,89.58,0.51
FEN,FEN,2010,36.00,248.84,89.58,0.51
FEN,FEN,2010,28.00,219.96,61.59,0.51
FEN,FEN,2010,43.00,273.44,117.58,0.51
FEN,FEN,2010,50.00,296.74,148.37,0.52
FEN,FEN,2010,40.00,265.95,106.38,0.52
FEN,FEN,2010,48.00,291.61,139.97,0.52
FEN,FEN,2010,26.00,215.34,55.99,0.52
FEN,FEN,2010,34.00,247.01,83.98,0.53
FEN,FEN,2010,33.00,246.01,81.18,0.54
FEN,FEN,2010,29.00,231.68,67.19,0.54
FEN,FEN,2010,46.00,292.12,134.37,0.55
FEN,FEN,2010,32.00,244.95,78.39,0.55
FEN,FEN,2010,32.00,244.95,78.39,0.55
FEN,FEN,2010,22.00,203.60,44.79,0.55
FEN,FEN,2010,39.00,272.77,106.38,0.56
FEN,FEN,2010,34.00,255.25,86.78,0.56
FEN,FEN,2010,20.00,195.96,39.19,0.56
FEN,FEN,2010,26.00,226.11,58.79,0.58
FEN,FEN,2010,25.00,223.96,55.99,0.59
FEN,FEN,2010,32.00,253.70,81.18,0.59
FEN,FEN,2010,32.00,253.70,81.18,0.59
FEN,FEN,2010,34.00,263.48,89.58,0.60
FEN,FEN,2010,28.00,239.95,67.19,0.60
FEN,FEN,2010,42.00,299.94,125.98,0.63
FEN,FEN,2010,48.00,320.77,153.97,0.63
FEN,FEN,2010,48.00,320.77,153.97,0.63
FEN,FEN,2010,32.00,262.45,83.98,0.63
FEN,FEN,2010,26.00,236.88,61.59,0.63
FEN,FEN,2010,34.00,271.71,92.38,0.64
FEN,FEN,2010,34.00,271.71,92.38,0.64
FEN,FEN,2010,35.00,279.95,97.98,0.66
FEN,FEN,2010,23.00,231.26,53.19,0.68
FEN,FEN,2010,42.00,313.27,131.57,0.69
FEN,FEN,2010,36.00,295.50,106.38,0.71
FEN,FEN,2010,46.00,334.72,153.97,0.72
FEN,FEN,2010,32.00,279.95,89.58,0.72
FEN,FEN,2010,24.00,244.95,58.79,0.74
FEN,FEN,2010,45.00,335.94,151.17,0.74
FEN,FEN,2010,33.00,288.43,95.18,0.74
FEN,FEN,2010,40.00,321.94,128.78,0.76
FEN,FEN,2010,30.00,279.95,83.98,0.77
FEN,FEN,2010,16.00,209.96,33.59,0.81
FEN,FEN,2010,34.00,312.88,106.38,0.85
FEN,FEN,2010,22.00,254.50,55.99,0.87
FEN,FEN,2010,30.00,298.61,89.58,0.87
FEN,FEN,2010,36.00,334.38,120.38,0.91
FEN,FEN,2010,20.00,251.95,50.39,0.93
FEN,FEN,2010,28.00,299.94,83.98,0.94
FEN,FEN,2010,22.00,267.22,58.79,0.95
FEN,FEN,2010,40.00,363.93,145.57,0.97
FEN,FEN,2010,24.00,291.61,69.99,1.04
FEN,FEN,2010,19.00,265.21,50.39,1.09
FEN,FEN,2010,30.00,335.94,100.78,1.11
FEN,FEN,2010,27.00,342.16,92.38,1.27
FEN,FEN,2010,26.00,430.69,111.98,2.10
FEN,FEN,2010,24.00,443.25,106.38,2.41
PFR,PFR,2010,90.00,124.42,111.98,0.05
PFR,PFR,2010,42.00,126.64,53.19,0.11
PFR,PFR,2010,28.00,109.98,30.79,0.13
PFR,PFR,2010,56.00,159.97,89.58,0.13
PFR,PFR,2010,66.00,190.87,125.98,0.16
PFR,PFR,2010,30.00,139.97,41.99,0.19
PFR,PFR,2010,30.00,139.97,41.99,0.19
PFR,PFR,2010,84.00,239.95,201.56,0.20
PFR,PFR,2010,90.00,248.84,223.96,0.20
PFR,PFR,2010,38.00,162.07,61.59,0.20
PFR,PFR,2010,91.00,252.26,229.56,0.21
PFR,PFR,2010,34.00,156.44,53.19,0.21
PFR,PFR,2010,37.00,166.45,61.59,0.22
PFR,PFR,2010,63.00,217.74,137.17,0.22
PFR,PFR,2010,55.00,203.60,111.98,0.22
PFR,PFR,2010,92.00,273.86,251.95,0.24
PFR,PFR,2010,46.00,194.75,89.58,0.24
PFR,PFR,2010,86.00,266.93,229.56,0.24
PFR,PFR,2010,43.00,188.80,81.18,0.24
PFR,PFR,2010,61.00,224.88,137.17,0.24
PFR,PFR,2010,59.00,223.01,131.57,0.25
PFR,PFR,2010,88.00,273.58,240.75,0.25
PFR,PFR,2010,51.00,208.59,106.38,0.25
PFR,PFR,2010,62.00,230.28,142.77,0.25
PFR,PFR,2010,83.00,266.46,221.16,0.25
PFR,PFR,2010,61.00,229.46,139.97,0.25
PFR,PFR,2010,61.00,229.46,139.97,0.25
PFR,PFR,2010,61.00,229.46,139.97,0.25
PFR,PFR,2010,86.00,276.69,237.95,0.26
PFR,PFR,2010,27.00,155.53,41.99,0.26
PFR,PFR,2010,61.00,234.05,142.77,0.26
PFR,PFR,2010,50.00,212.76,106.38,0.27
PFR,PFR,2010,82.00,273.12,223.96,0.27
PFR,PFR,2010,85.00,279.95,237.95,0.27
PFR,PFR,2010,35.00,179.97,62.99,0.27
PFR,PFR,2010,52.00,220.73,114.78,0.28
