year,site,zone,tree,aspect,height,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2008,RID,Tundra,918,L,SOA,RID T918 SOA,0.0983,0.2203,124.1098678,0.976744186,NA,0.007294792,3.3351E-05
2008,RID,Tundra,918,L,SOS,RID T918 SOS,0.0974,0.2163,122.073922,1,NA,0.007091377,3.92623E-05
2008,ROK,Forest,901,L,EAA,ROK F901 EAA,0.2502,0.5942,137.490008,0.947368421,NA,0.020470119,3.11787E-05
2008,ROK,Forest,901,L,EAC,ROK F901 EAC,0.2076,0.4802,131.3102119,0.982758621,NA,0.016181525,7.84185E-06
2008,ROK,Forest,901,L,EAS,ROK F901 EAS,0.2931,0.6832,133.094507,0.989361702,NA,0.028946003,1.88725E-05
2008,ROK,Forest,901,W,NWA,ROK F901 NWA,0.2426,0.5064,108.7386645,0.853658537,NA,0.022086181,2.61855E-05
2008,ROK,Forest,901,W,NWC,ROK F901 NWC,1.0926,2.3344,113.6555006,0.966183575,NA,0.068069981,2.12247E-05
2008,ROK,Forest,901,W,NWS,ROK F901 NWS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Forest,901,L,SOA,ROK F901 SOA,0.2104,0.4729,124.7623574,0.983870968,NA,0.016699308,2.37041E-05
2008,ROK,Forest,901,L,SOC,ROK F901 SOC,0.5523,1.162,110.3929024,1,NA,0.038286199,2.17994E-05
2008,ROK,Forest,901,L,SOS,ROK F901 SOS,0.2075,0.4742,128.5301205,1,NA,0.022549292,1.952E-05
2008,ROK,Forest,902,L,EAA,ROK F902 EAA,0.2845,0.6527,129.4200351,1,NA,0.021753321,1.79923E-05
2008,ROK,Forest,902,L,EAC,ROK F902 EAC,0.4886,1.062,117.3557102,1,NA,0.034038609,2.76334E-05
2008,ROK,Forest,902,L,EAS,ROK F902 EAS,0.3549,0.7996,125.3029022,0.831325301,NA,0.022956121,3.97925E-05
2008,ROK,Forest,902,W,NWA,ROK F902 NWA,0.2169,0.4928,127.2014753,0.982758621,NA,0.016134892,2.29651E-05
2008,ROK,Forest,902,W,NWC,ROK F902 NWC,0.4713,1.0448,121.6847019,0.99009901,NA,0.032319633,1.67202E-05
2008,ROK,Forest,902,W,NWS,ROK F902 NWS,0.277,0.6133,121.4079422,1,NA,0.025758582,3.92823E-05
2008,ROK,Forest,902,L,SOA,ROK F902 SOA,0.2674,0.6062,126.7015707,1,NA,0.022229295,4.13295E-05
2008,ROK,Forest,902,L,SOC,ROK F902 SOC,0.6606,1.4069,112.9730548,1,NA,0.038613431,1.24568E-05
2008,ROK,Forest,902,L,SOS,ROK F902 SOS,0.1253,NA,NA,0.03030303,NA,0.008012773,NA
2008,ROK,Forest,903,L,EAA,ROK F903 EAA,0.305,0.6995,129.3442623,1,NA,0.021105288,2.1264E-05
2008,ROK,Forest,903,L,EAC,ROK F903 EAC,0.6678,1.4538,117.6999102,1,NA,0.045379987,1.86501E-05
2008,ROK,Forest,903,L,EAS,ROK F903 EAS,0.4642,1.0607,128.5006463,1,NA,0.031983556,2.30391E-05
2008,ROK,Forest,903,W,NWA,ROK F903 NWA,0.2438,0.5521,126.4561116,1,NA,0.020914737,2.89974E-05
2008,ROK,Forest,903,W,NWC,ROK F903 NWC,0.364,0.8218,125.7692308,1,NA,0.027207731,2.56523E-05
2008,ROK,Forest,903,W,NWS,ROK F903 NWS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Forest,903,L,SOA,ROK F903 SOA,0.2449,0.5992,144.6712944,1,NA,0.019650028,3.3241E-05
2008,ROK,Forest,903,L,SOC,ROK F903 SOC,0.4725,1.0588,124.0846561,1,NA,0.030874021,3.63325E-05
2008,ROK,Forest,903,L,SOS,ROK F903 SOS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Ecotone,904,L,EAA,ROK FT904 EAA,0.3012,0.6694,122.2443559,1,NA,0.030616738,2.39895E-05
2008,ROK,Ecotone,904,L,EAC,ROK FT904 EAC,0.4244,0.9358,120.4995287,1,NA,0.035161812,7.46165E-06
2008,ROK,Ecotone,904,L,EAS,ROK FT904 EAS,0.3059,0.6896,125.4331481,1,NA,0.021668096,2.57928E-05
2008,ROK,Ecotone,904,W,NWA,ROK FT904 NWA,0.3448,0.7934,130.1044084,1,NA,0.026821806,3.13099E-05
2008,ROK,Ecotone,904,W,NWC,ROK FT904 NWC,0.5005,1.1412,128.011988,1,NA,0.03355781,1.22194E-05
2008,ROK,Ecotone,904,W,NWS,ROK FT904 NWS,0.4591,1.0162,121.346112,0.989583333,NA,0.037975046,1.46476E-05
2008,ROK,Ecotone,904,L,SOA,ROK FT904 SOA,0.2869,0.6167,114.9529453,1,NA,0.019749726,1.94469E-05
2008,ROK,Ecotone,904,L,SOC,ROK FT904 SOC,0.5083,1.1231,120.9521936,1,NA,0.035119199,1.4858E-05
2008,ROK,Ecotone,904,L,SOS,ROK FT904 SOS,0.3243,0.764,135.5843355,1,NA,0.027200495,5.57412E-05
2008,ROK,Ecotone,905,L,EAA,ROK FT905 EAA,0.2138,0.5166,141.6276894,1,NA,0.017165634,3.69016E-05
2008,ROK,Ecotone,905,L,EAC,ROK FT905 EAC,0.2761,0.6099,120.8982253,1,NA,0.019392745,1.13458E-05
2008,ROK,Ecotone,905,L,EAS,ROK FT905 EAS,0.1642,0.3914,138.3678441,1,NA,0.011127512,5.67827E-05
2008,ROK,Ecotone,905,W,NWA,ROK FT905 NWA,0.3201,0.742,131.8025617,1,NA,0.023645963,2.47302E-05
2008,ROK,Ecotone,905,W,NWC,ROK FT905 NWC,0.4289,0.9697,126.0899977,1,NA,0.022402962,4.47658E-05
2008,ROK,Ecotone,905,W,NWS,ROK FT905 NWS,0.1707,0.5331,212.3022847,1,NA,0.014713401,3.54664E-05
2008,ROK,Ecotone,905,L,SOA,ROK FT905 SOA,0.1737,0.3917,125.5037421,1,NA,0.010173955,4.74211E-05
2008,ROK,Ecotone,905,L,SOC,ROK FT905 SOC,0.2631,0.6161,134.1695173,1,NA,0.012848095,5.43793E-05
2008,ROK,Ecotone,905,L,SOS,ROK FT905 SOS,0.3583,0.7836,118.6994139,1,NA,0.023474708,3.65672E-05
2008,ROK,Ecotone,906,L,EAA,ROK FT906 EAA,0.1864,0.4879,161.748927,1,NA,0.0175596,2.00626E-05
2008,ROK,Ecotone,906,L,EAC,ROK FT906 EAC,0.381,0.854,124.1469816,1,NA,0.019421689,2.86458E-05
2008,ROK,Ecotone,906,L,EAS,ROK FT906 EAS,0.2718,0.5954,119.058131,1,NA,0.016807045,2.33501E-05
2008,ROK,Ecotone,906,W,NWA,ROK FT906 NWA,0.2401,0.5424,125.9058726,1,NA,0.020500672,1.93715E-05
2008,ROK,Ecotone,906,W,NWC,ROK FT906 NWC,0.3245,0.7129,119.6918336,1,NA,0.017883616,2.18746E-05
2008,ROK,Ecotone,906,W,NWS,ROK FT906 NWS,0.1761,0.3707,110.5053947,0.833333333,NA,0.013314422,2.00341E-05
2008,ROK,Ecotone,906,L,SOA,ROK FT906 SOA,0.5197,1.1944,129.824899,1,NA,0.040758532,2.35137E-05
2008,ROK,Ecotone,906,L,SOC,ROK FT906 SOC,0.4032,0.9029,123.9335317,1,NA,0.021709454,2.252E-05
2008,ROK,Ecotone,906,L,SOS,ROK FT906 SOS,0.1007,0.226,124.428997,1,NA,0.007760314,1.64135E-05
2008,ROK,Tundra,907,L,EAA,ROK T907 EAA,0.2043,0.4673,128.7322565,1,NA,0.017221915,1.49692E-05
2008,ROK,Tundra,907,L,EAS,ROK T907 EAS,0.5153,1.1319,119.6584514,1,NA,0.042089974,2.54797E-05
2008,ROK,Tundra,907,W,NWA,ROK T907 NWA,0.3081,0.7173,132.8140214,1,NA,0.024448366,2.08787E-05
2008,ROK,Tundra,907,W,NWS,ROK T907 NWS,0.1027,0.2905,182.8627069,0.880952381,NA,0.009016179,4.47527E-05
2008,ROK,Tundra,907,L,SOA,ROK T907 SOA,0.2907,0.667,129.4461644,1,NA,0.023770584,1.51101E-05
2008,ROK,Tundra,907,L,SOS,ROK T907 SOS,0.2706,0.6166,127.8640059,1,NA,0.02200578,2.39763E-05
2008,ROK,Tundra,908,L,EAA,ROK T908 EAA,0.3061,0.6575,114.7990853,1,NA,0.0240142,2.06647E-05
2008,ROK,Tundra,908,L,EAS,ROK T908 EAS,0.2971,0.6571,121.1713228,1,NA,0.034099713,9.3631E-06
2008,ROK,Tundra,908,W,NWA,ROK T908 NWA,0.2308,0.495,114.4714038,1,NA,0.019545507,2.47207E-05
2008,ROK,Tundra,908,W,NWS,ROK T908 NWS,0.3087,0.6655,115.5814707,0.985074627,NA,0.013898134,3.47355E-05
2008,ROK,Tundra,908,L,SOA,ROK T908 SOA,0.1642,0.3551,116.2606577,1,NA,0.01389331,3.71963E-05
2008,ROK,Tundra,908,L,SOS,ROK T908 SOS,0.309,0.662,114.2394822,1,NA,0.022948081,1.64399E-05
2008,ROK,Tundra,909,L,EAA,ROK T909 EAA,0.0403,0.108,167.9900744,1,NA,0.005468883,2.71873E-05
2008,ROK,Tundra,909,L,EAS,ROK T909 EAS,0.1315,0.2826,114.904943,1,NA,0.011445096,1.48218E-05
2008,ROK,Tundra,909,W,NWA,ROK T909 NWA,0.0381,0.1058,177.6902887,1,NA,0.003361838,2.65347E-05
2008,ROK,Tundra,909,W,NWS,ROK T909 NWS,0.0857,0.2095,144.4574096,1,NA,0.025464636,8.69116E-06
2008,ROK,Tundra,909,L,SOA,ROK T909 SOA,0.2007,0.4501,124.2650722,1,NA,0.022275336,1.27955E-05
2008,ROK,Tundra,909,L,SOS,ROK T909 SOS,0.1291,0.2836,119.6746708,1,NA,0.012130918,1.73019E-05
2009,BLK,Forest,1,L,A,BLK F1 EAA,0.0772,0.186,140.9326425,100,NA,0.007163738,2.66031E-05
2009,BLK,Forest,1,L,C,BLK F1 EAC,0.1102,0.257,133.2123412,100,NA,0.006924947,3.0259E-05
2009,BLK,Forest,1,L,S,BLK F1 EAS,0.066,0.132,100,100,NA,0.005085369,2.81935E-05
2009,BLK,Forest,1,W,A,BLK F1 NWA,0.0855,0.219,156.1403509,100,NA,0.006319526,4.7486E-05
2009,BLK,Forest,1,W,C,BLK F1 NWC,0.1034,0.229,121.4700193,100,NA,0.005644157,3.37963E-05
2009,BLK,Forest,1,W,S,BLK F1 NWS,0.1109,0.252,127.2317403,100,NA,0.010612945,9.44185E-06
2009,BLK,Forest,1,L,A,BLK F1 SOA,0.083,0.177,113.253012,100,NA,0.005581444,1.79534E-05
2009,BLK,Forest,1,L,C,BLK F1 SOC,0.0916,0.243,165.2838428,100,NA,0.00603169,3.53868E-05
2009,BLK,Forest,1,L,S,BLK F1 SOS,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Forest,2,L,A,BLK F2 EAA,0.1031,0.241,133.7536372,100,NA,0.006898414,2.78881E-05
2009,BLK,Forest,2,L,C,BLK F2 EAC,0.0986,0.228,131.2373225,100,NA,0.006845349,4.27996E-05
2009,BLK,Forest,2,L,S,BLK F2 EAS,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Forest,2,W,A,BLK F2 NWA,0.0712,0.16,124.7191011,100,NA,0.004309499,1.68684E-05
2009,BLK,Forest,2,W,C,BLK F2 NWC,0.0658,0.152,131.0030395,100,NA,0.004055431,1.5287E-05
2009,BLK,Forest,2,W,S,BLK F2 NWS,0.141,0.299,112.0567376,100,NA,0.011079271,9.35909E-06
2009,BLK,Forest,2,L,A,BLK F2 SOA,0.1588,0.355,123.5516373,96,NA,0.010653145,2.42063E-05
2009,BLK,Forest,2,L,C,BLK F2 SOC,0.1481,0.336,126.873734,100,NA,0.009205926,2.6301E-05
2009,BLK,Forest,2,L,S,BLK F2 SOS,0.0906,0.177,95.36423841,100,NA,0.007713681,2.0339E-05
2009,BLK,Forest,3,L,A,BLK F3 EAA,0.148,0.324,118.9189189,94.73684211,NA,0.012740358,8.59905E-06
2009,BLK,Forest,3,L,C,BLK F3 EAC,0.0705,0.152,115.6028369,100,NA,0.005624861,2.04918E-05
2009,BLK,Forest,3,L,S,BLK F3 EAS,0.1402,0.301,114.6932953,100,NA,0.010411942,2.69971E-05
2009,BLK,Forest,3,W,A,BLK F3 NWA,0.0674,0.15,122.5519288,96.15384615,NA,0.005476923,2.70137E-05
2009,BLK,Forest,3,W,C,BLK F3 NWC,0.0959,0.213,122.1063608,100,NA,0.006772988,4.9684E-05
2009,BLK,Forest,3,W,S,BLK F3 NWS,0.1064,0.234,119.924812,95.45454545,NA,0.009870039,1.45429E-05
2009,BLK,Forest,3,L,A,BLK F3 SOA,0.0771,0.166,115.304799,95,NA,0.00659289,3.09066E-05
2009,BLK,Forest,3,L,C,BLK F3 SOC,0.0734,0.171,132.9700272,92.5,NA,0.007171778,2.77953E-05
2009,BLK,Forest,3,L,S,BLK F3 SOS,0.0598,0.119,98.99665552,100,NA,0.007377605,1.57056E-05
2009,BLK,Ecotone,1,L,A,BLK FT1 EAA,0.1348,0.329,144.0652819,100,NA,0.008618998,3.77251E-05
2009,BLK,Ecotone,1,L,C,BLK FT1 EAC,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Ecotone,1,W,A,BLK FT1 NWA,0.1768,0.459,159.6153846,100,NA,0.01025918,3.66911E-05
2009,BLK,Ecotone,1,W,C,BLK FT1 NWC,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Ecotone,1,W,S,BLK FT1 NWS,0.1039,0.229,120.4042348,100,NA,0.008208148,1.71868E-05
2009,BLK,Ecotone,1,L,A,BLK FT1 SOA,0.1175,0.28,138.2978723,100,NA,0.007969357,4.14829E-05
2009,BLK,Ecotone,1,L,C,BLK FT1 SOC,0.1159,0.28,141.5875755,100,NA,0.007229667,2.50738E-05
2009,BLK,Ecotone,1,L,S,BLK FT1 SOS,0.1109,0.281,153.3814247,100,NA,0.006273698,4.08382E-05
2009,BLK,Ecotone,2,L,A,BLK FT2 EAA,0.1254,0.292,132.8548644,100,NA,0.007718505,2.28251E-05
2009,BLK,Ecotone,2,L,C,BLK FT2 EAC,0.1105,0.266,140.7239819,100,NA,0.00632435,1.85669E-05
2009,BLK,Ecotone,2,L,S,BLK FT2 EAS,0.0428,0.096,124.2990654,100,NA,0.004162365,2.56521E-05
2009,BLK,Ecotone,2,W,A,BLK FT2 NWA,0.0509,0.13,155.4027505,100,NA,0.003701667,7.10537E-06
2009,BLK,Ecotone,2,W,C,BLK FT2 NWC,0.0923,0.224,142.6868906,100,NA,0.006123348,2.13889E-05
2009,BLK,Ecotone,2,W,S,BLK FT2 NWS,0.0331,0.073,120.5438066,90.32258065,NA,0.00396297,1.86457E-05
2009,BLK,Ecotone,2,L,A,BLK FT2 SOA,0.105,0.222,111.4285714,96.2962963,NA,0.007988653,2.57769E-05
2009,BLK,Ecotone,2,L,C,BLK FT2 SOC,0.0839,0.204,143.1466031,100,NA,0.004578038,2.20665E-05
2009,BLK,Ecotone,2,L,S,BLK FT2 SOS,0.0396,0.087,119.6969697,100,NA,0.003783676,9.73224E-06
2009,BLK,Ecotone,3,L,A,BLK FT3 EAA,0.2052,0.546,166.0818713,98.27586207,NA,0.011098567,2.98076E-05
2009,BLK,Ecotone,3,L,C,BLK FT3 EAC,0.1914,0.455,137.7220481,100,NA,0.008976783,3.63449E-05
2009,BLK,Ecotone,3,L,S,BLK FT3 EAS,0.1733,0.4,130.813618,100,NA,0.010865404,1.34796E-05
2009,BLK,Ecotone,3,W,A,BLK FT3 NWA,0.1092,0.301,175.6410256,100,NA,0.00585722,5.23972E-05
2009,BLK,Ecotone,3,W,C,BLK FT3 NWC,0.0908,0.344,278.8546256,100,NA,0.008233876,2.29933E-05
2009,BLK,Ecotone,3,W,S,BLK FT3 NWS,0.1771,0.431,143.3653303,100,NA,0.010046117,4.88835E-05
2009,BLK,Ecotone,3,L,A,BLK FT3 SOA,0.1128,0.32,183.6879433,100,NA,0.007464438,2.89318E-05
2009,BLK,Ecotone,3,L,C,BLK FT3 SOC,0.0773,0.245,216.9469599,100,NA,0.004893211,4.00283E-05
2009,BLK,Ecotone,3,L,S,BLK FT3 SOS,0.1103,0.273,147.5067996,100,NA,0.004345679,4.80598E-05
2009,BLK,Tundra,1,L,A,BLK T1 EAA,0.1,0.223,123,100,NA,0.010365309,1.19942E-05
2009,BLK,Tundra,1,L,S,BLK T1 EAS,0.047,0.108,129.787234,85.29411765,NA,0.006916102,4.22092E-06
2009,BLK,Tundra,1,W,A,BLK T1 NWA,0.117,0.246,110.2564103,100,NA,0.011548814,1.85296E-05
2009,BLK,Tundra,1,W,S,BLK T1 NWS,0.051,0.127,149.0196078,100,NA,0.002556755,1.79524E-05
2009,BLK,Tundra,1,L,A,BLK T1 SOA,0.102,0.248,143.1372549,100,NA,0.008448547,1.43539E-05
2009,BLK,Tundra,1,L,S,BLK T1 SOS,0.057,0.138,142.1052632,93.61702128,NA,0.00891809,1.42921E-05
2009,BLK,Tundra,2,L,A,BLK T2 EAA,0.165,0.394,138.7878788,100,NA,0.015883237,2.59155E-05
2009,BLK,Tundra,2,L,S,BLK T2 EAS,0.107,0.237,121.4953271,100,NA,0.008683319,4.37611E-05
2009,BLK,Tundra,2,W,A,BLK T2 NWA,0.218,0.483,121.559633,97.10144928,NA,0.020637354,1.61254E-05
2009,BLK,Tundra,2,W,S,BLK T2 NWS,0.089,0.224,151.6853933,88.0952381,NA,0.009624011,1.67969E-05
2009,BLK,Tundra,2,L,A,BLK T2 SOA,0.122,0.293,140.1639344,97.77777778,NA,0.012952617,1.84245E-05
2009,BLK,Tundra,2,L,S,BLK T2 SOS,0.193,0.438,126.9430052,93.15068493,NA,0.022185879,5.78365E-06
2009,BLK,Tundra,3,L,A,BLK T3 EAA,0.164,0.378,130.4878049,94.11764706,NA,0.013367486,1.03555E-05
2009,BLK,Tundra,3,L,S,BLK T3 EAS,0.13,0.35,169.2307692,97.82608696,NA,0.010651537,1.48003E-05
2009,BLK,Tundra,3,W,A,BLK T3 NWA,0.133,0.306,130.075188,88.63636364,NA,0.012311016,1.28039E-05
2009,BLK,Tundra,3,W,S,BLK T3 NWS,0.115,0.254,120.8695652,83.95061728,NA,0.017648845,9.81235E-06
2009,BLK,Tundra,3,L,A,BLK T3 SOA,0.272,0.644,136.7647059,97.22222222,NA,0.020724187,9.83878E-06
2009,BLK,Tundra,3,L,S,BLK T3 SOS,0.094,0.234,148.9361702,97.6744186,NA,0.008573973,1.77919E-05
2009,FRO,Forest,1,L,A,FRO F1 EAA,0.107,0.25,133.6448598,94.28571429,NA,0.0087798,3.80274E-05
2009,FRO,Forest,1,L,C,FRO F1 EAC,0.134,0.303,126.119403,100,NA,0.012048104,2.31367E-05
2009,FRO,Forest,1,L,S,FRO F1 EAS,0.134,0.271,102.238806,100,NA,0.011360675,3.00409E-05
2009,FRO,Forest,1,W,A,FRO F1 NWA,0.184,0.428,132.6086957,96.07843137,NA,0.015130682,1.62179E-05
2009,FRO,Forest,1,W,C,FRO F1 NWC,0.215,0.476,121.3953488,96.15384615,NA,0.017810451,1.66848E-05
2009,FRO,Forest,1,W,S,FRO F1 NWS,0.193,0.429,122.2797927,100,NA,0.020936446,1.46578E-05
2009,FRO,Forest,1,L,A,FRO F1 SOA,0.439,0.976,122.3234624,100,NA,0.027014769,1.60466E-05
2009,FRO,Forest,1,L,C,FRO F1 SOC,0.15,0.338,125.3333333,93.18181818,NA,0.013584569,1.34462E-05
2009,FRO,Forest,1,L,S,FRO F1 SOS,0.227,0.499,119.8237885,94.91525424,NA,0.017741306,5.18159E-05
2009,FRO,Forest,2,L,A,FRO F2 EAA,0.196,0.434,121.4285714,100,NA,0.016107556,2.95411E-05
2009,FRO,Forest,2,L,C,FRO F2 EAC,0.287,0.622,116.7247387,98.36065574,NA,0.021628699,2.19842E-05
2009,FRO,Forest,2,L,S,FRO F2 EAS,0.157,0.327,108.2802548,97.56097561,NA,0.012196846,2.01461E-05
2009,FRO,Forest,2,W,A,FRO F2 NWA,0.155,0.332,114.1935484,96.96969697,NA,0.010347621,2.94891E-05
2009,FRO,Forest,2,W,C,FRO F2 NWC,0.299,0.671,124.4147157,100,NA,0.025167151,3.36821E-05
2009,FRO,Forest,2,W,S,FRO F2 NWS,0.078,0.167,114.1025641,100,NA,0.00575109,2.40399E-05
2009,FRO,Forest,2,L,A,FRO F2 SOA,0.374,0.802,114.4385027,97.5308642,NA,0.027091954,3.25918E-05
2009,FRO,Forest,2,L,C,FRO F2 SOC,0.282,0.618,119.1489362,100,NA,0.015940322,2.83337E-05
2009,FRO,Forest,2,L,S,FRO F2 SOS,0.162,0.344,112.345679,100,NA,0.012709805,2.49818E-05
2009,FRO,Forest,3,L,A,FRO F3 EAA,0.176,0.409,132.3863636,100,NA,0.015015709,2.47425E-05
2009,FRO,Forest,3,L,C,FRO F3 EAC,0.286,0.532,86.01398601,95.77464789,NA,0.021692216,3.8356E-05
2009,FRO,Forest,3,L,S,FRO F3 EAS,0.088,0.178,102.2727273,100,NA,0.005757523,4.70034E-05
2009,FRO,Forest,3,W,A,FRO F3 NWA,0.217,0.37,70.50691244,93.75,NA,0.016980712,1.57762E-05
2009,FRO,Forest,3,W,C,FRO F3 NWC,0.11,0.21,90.90909091,100,NA,0.005862044,6.29595E-05
2009,FRO,Forest,3,W,S,FRO F3 NWS,0.166,0.485,192.1686747,96.2962963,NA,0.016498305,1.45118E-05
2009,FRO,Forest,3,L,A,FRO F3 SOA,0.386,0.828,114.507772,97.2972973,NA,0.024810171,1.98878E-05
2009,FRO,Forest,3,L,C,FRO F3 SOC,0.104,0.221,112.5,100,NA,0.005591092,2.2116E-05
2009,FRO,Forest,3,L,S,FRO F3 SOS,0.271,0.61,125.0922509,98.36065574,NA,0.018882198,2.22647E-05
2009,FRO,Ecotone,1,L,A,FRO FT1 EAA,0.392,0.829,111.4795918,96.61016949,NA,0.02533117,1.98356E-05
2009,FRO,Ecotone,1,L,C,FRO FT1 EAC,0.272,0.599,120.2205882,97.01492537,NA,0.013251709,9.26936E-06
2009,FRO,Ecotone,1,L,S,FRO FT1 EAS,NA,NA,NA,NA,NA,NA,NA
2009,FRO,Ecotone,1,W,A,FRO FT1 NWA,0.369,0.8,116.802168,95.18072289,NA,0.022956121,2.15949E-05
2009,FRO,Ecotone,1,W,C,FRO FT1 NWC,0.339,0.726,114.159292,100,NA,0.016123636,3.35603E-05
2009,FRO,Ecotone,1,W,S,FRO FT1 NWS,0.143,0.301,110.4895105,98.03921569,NA,0.011440272,1.62068E-05
2009,FRO,Ecotone,1,L,A,FRO FT1 SOA,0.265,0.568,114.3396226,100,NA,0.013102163,3.24055E-05
2009,FRO,Ecotone,1,L,C,FRO FT1 SOC,0.281,0.609,116.7259786,96.875,NA,0.01404768,3.07358E-05
2009,FRO,Ecotone,1,L,S,FRO FT1 SOS,0.217,0.485,123.5023041,100,NA,0.014150593,1.2283E-05
2009,FRO,Ecotone,2,L,A,FRO FT2 EAA,0.221,0.486,119.9095023,98.57142857,NA,0.019867111,2.69525E-05
2009,FRO,Ecotone,2,L,C,FRO FT2 EAC,0.176,0.376,113.6363636,97.95918367,NA,0.011779565,3.4696E-05
2009,FRO,Ecotone,2,L,S,FRO FT2 EAS,0.151,0.281,86.09271523,97.6744186,NA,0.011443488,6.75077E-06
2009,FRO,Ecotone,2,W,A,FRO FT2 NWA,0.27,0.569,110.7407407,88.4057971,NA,0.020249016,2.2643E-05
2009,FRO,Ecotone,2,W,C,FRO FT2 NWC,0.292,0.608,108.2191781,88.57142857,NA,0.01975455,2.82555E-05
2009,FRO,Ecotone,2,W,S,FRO FT2 NWS,0.176,0.329,86.93181818,82,NA,0.013145579,6.07508E-05
2009,FRO,Ecotone,2,L,A,FRO FT2 SOA,0.33,0.671,103.3333333,92.75362319,NA,0.019527819,2.62013E-05
2009,FRO,Ecotone,2,L,C,FRO FT2 SOC,0.279,0.585,109.6774194,97.93814433,NA,0.020121179,2.87845E-05
2009,FRO,Ecotone,2,L,S,FRO FT2 SOS,0.207,0.466,125.1207729,98.07692308,NA,0.015469171,5.30694E-06
2009,FRO,Ecotone,3,L,A,FRO FT3 EAA,0.214,0.471,120.0934579,93.02325581,NA,0.013310402,1.48562E-05
2009,FRO,Ecotone,3,L,C,FRO FT3 EAC,0.386,0.809,109.5854922,90.625,NA,0.021663272,1.90951E-05
2009,FRO,Ecotone,3,L,S,FRO FT3 EAS,0.21,0.444,111.4285714,95.23809524,NA,0.018032358,1.41E-05
2009,FRO,Ecotone,3,W,A,FRO FT3 NWA,0.347,0.723,108.3573487,97.36842105,NA,0.022608789,1.28839E-05
2009,FRO,Ecotone,3,W,C,FRO FT3 NWC,0.26,0.568,118.4615385,100,NA,0.014842043,1.35137E-05
2009,FRO,Ecotone,3,W,S,FRO FT3 NWS,0.159,0.338,112.5786164,91.66666667,NA,0.015195807,1.80324E-05
2009,FRO,Ecotone,3,L,A,FRO FT3 SOA,0.221,0.501,126.6968326,100,NA,0.013574921,1.08107E-05
2009,FRO,Ecotone,3,L,C,FRO FT3 SOC,0.338,0.734,117.1597633,100,NA,0.01785226,1.55143E-05
2009,FRO,Ecotone,3,L,S,FRO FT3 SOS,NA,NA,NA,NA,NA,NA,NA
2009,FRO,Tundra,1,L,A,FRO T1 EAA,0.213,0.473,122.0657277,97.75280899,NA,0.014526066,1.235E-05
2009,FRO,Tundra,1,L,S,FRO T1 EAS,0.131,0.315,140.4580153,95.83333333,NA,0.013024978,1.91679E-05
2009,FRO,Tundra,1,W,A,FRO T1 NWA,0.108,0.396,266.6666667,98.63013699,NA,0.012266795,1.2894E-05
2009,FRO,Tundra,1,W,S,FRO T1 NWS,0.166,0.25,50.60240964,98.52941176,NA,0.011043895,2.69798E-05
2009,FRO,Tundra,1,L,A,FRO T1 SOA,0.335,0.734,119.1044776,100,NA,0.023052603,6.83674E-05
2009,FRO,Tundra,1,L,S,FRO T1 SOS,0.139,0.355,155.3956835,100,NA,0.012553827,1.71102E-05
2009,FRO,Tundra,2,L,A,FRO T2 EAA,0.1201,0.278,131.4737719,80.76923077,NA,0.014988373,3.25623E-05
2009,FRO,Tundra,2,L,S,FRO T2 EAS,0.119,0.266,123.5294118,100,NA,0.014279235,1.47541E-05
2009,FRO,Tundra,2,W,A,FRO T2 NWA,0.0973,0.227,133.299075,96.61016949,NA,0.011147612,1.85794E-05
2009,FRO,Tundra,2,W,S,FRO T2 NWS,0.0814,0.179,119.9017199,100,NA,0.007718505,2.15633E-05
2009,FRO,Tundra,2,L,A,FRO T2 SOA,0.1192,0.273,129.0268456,96.22641509,NA,0.012101973,2.36965E-05
2009,FRO,Tundra,2,L,S,FRO T2 SOS,0.1649,0.364,120.7398423,91.02564103,NA,0.018249441,1.64654E-05
2009,FRO,Tundra,3,L,A,FRO T3 EAA,0.0998,0.226,126.4529058,50,NA,0.015745751,2.46446E-05
2009,FRO,Tundra,3,L,S,FRO T3 EAS,0.2522,0.614,143.4575734,85.88235294,NA,0.02419269,2.51989E-05
2009,FRO,Tundra,3,W,A,FRO T3 NWA,0.0949,0.228,140.2528978,84.90566038,NA,0.010908821,4.85679E-05
2009,FRO,Tundra,3,W,S,FRO T3 NWS,0.0976,0.252,158.1967213,100,NA,0.008504828,4.96586E-05
2009,FRO,Tundra,3,L,A,FRO T3 SOA,0.1253,0.295,135.4349561,50,NA,0.023171596,2.26649E-05
2009,FRO,Tundra,3,L,S,FRO T3 SOS,0.0959,0.241,151.3034411,88,NA,0.010371742,2.58918E-05
2009,LIN,Forest,1,L,A,LIN F1 EAA,0.1459,0.41,181.0143934,100,NA,0.006951479,3.486E-05
2009,LIN,Forest,1,L,C,LIN F1 EAC,0.2118,0.477,125.2124646,100,NA,0.009222006,3.85325E-05
2009,LIN,Forest,1,L,S,LIN F1 EAS,NA,NA,NA,NA,NA,NA,NA
