location,site,type,wind,plotting,year,sample.no,depth,density,swe,htc
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,6,55,152.7,83.98,0.1246
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,12,55,152.7,83.98,0.1246
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,13,62,162.55,100.78,0.1253
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,9,46,146.06,67.19,0.1363
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,10,50,156.77,78.39,0.1445
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,29,50,156.77,78.39,0.1445
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,33,52,161.51,83.98,0.1475
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,4,56,169.97,95.18,0.1517
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,8,50,162.37,81.18,0.155
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,26,50,162.37,81.18,0.155
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,24,44,152.7,67.19,0.1558
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,19,52,166.89,86.78,0.1575
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,28,52,166.89,86.78,0.1575
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,11,48,169.13,81.18,0.1752
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,30,52,177.66,92.38,0.1784
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,31,52,177.66,92.38,0.1784
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,20,42,159.97,67.19,0.1791
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,32,42,159.97,67.19,0.1791
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,22,48,174.97,83.98,0.1875
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,15,42,173.3,72.79,0.2102
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,21,44,184.51,81.18,0.2275
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,7,52,204.58,106.38,0.2366
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,16,44,190.87,83.98,0.2434
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,25,40,188.96,75.59,0.2624
Broad: Riparian Forest,BRF,forest,deposition,C.2017,2017,1,51,233.29,118.98,0.3137
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,20,42,199.96,83.98,0.2799
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,29,31,198.67,61.59,0.3743
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,7,38,221.01,83.98,0.3779
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,19,38,221.01,83.98,0.3779
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,13,38,235.74,89.58,0.43
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,16,38,235.74,89.58,0.43
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,23,38,235.74,89.58,0.43
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,2,35,231.96,81.18,0.4519
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,24,35,239.95,83.98,0.4837
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,25,35,239.95,83.98,0.4837
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,6,37,249.68,92.38,0.4954
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,27,28,219.96,61.59,0.508
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,14,38,257.85,97.98,0.5144
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,4,35,247.95,86.78,0.5164
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,10,40,272.95,109.18,0.5476
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,1,36,264.39,95.18,0.5709
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,5,37,272.38,100.78,0.5895
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,3,38,287.31,109.18,0.6387
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,15,38,287.31,109.18,0.6387
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,21,33,271.46,89.58,0.6565
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,17,37,295.08,109.18,0.6919
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,33,35,287.94,100.78,0.6965
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,32,37,302.64,111.98,0.7278
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,26,29,270.29,78.39,0.7407
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,28,29,270.29,78.39,0.7407
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,9,39,315.84,123.18,0.752
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,22,39,315.84,123.18,0.752
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,30,34,296.41,100.78,0.7597
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,11,38,338.88,128.78,0.8885
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,12,38,338.88,128.78,0.8885
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,18,33,322.36,106.38,0.9258
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,31,21,266.62,55.99,0.9952
Broad: Sedge Fen,BCF,fen,scour,D.2017,2017,8,38,383.08,145.57,1.1354
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,7,88,79.53,69.99,0.0211
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,14,94,104.24,97.98,0.034
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,24,90,130.64,117.58,0.0558
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,21,90,217.74,195.96,0.1549
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,22,90,217.74,195.96,0.1549
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,5,88,222.68,195.96,0.1657
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,11,90,227.07,204.36,0.1684
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,26,98,242.81,237.95,0.1769
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,19,93,240.81,223.96,0.1833
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,27,95,244.58,232.36,0.1851
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,2,92,243.43,223.96,0.1894
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,23,92,243.43,223.96,0.1894
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,29,90,245.73,221.16,0.1973
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,30,90,248.84,223.96,0.2023
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,6,86,244.14,209.96,0.2038
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,8,86,244.14,209.96,0.2038
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,17,96,262.45,251.95,0.2109
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,18,93,258.88,240.75,0.2119
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,15,92,258.65,237.95,0.2138
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,33,85,250.31,212.76,0.2167
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,16,94,268.03,251.95,0.2247
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,28,94,268.03,251.95,0.2247
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,12,88,260.86,229.56,0.2273
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,9,90,264.39,237.95,0.2284
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,3,92,273.86,251.95,0.2397
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,10,92,273.86,251.95,0.2397
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,13,92,273.86,251.95,0.2397
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,25,98,282.8,277.15,0.2399
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,4,90,279.95,251.95,0.256
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,20,90,279.95,251.95,0.256
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,32,89,283.09,251.95,0.2647
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,31,91,292.25,265.95,0.2759
Broad: Shrub,BSH,shrub,deposition,B.2017,2017,1,85,316.17,268.75,0.3458
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,7,58,84.47,48.99,0.0362
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,8,57,98.23,55.99,0.0498
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,25,54,98.5,53.19,0.0528
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,6,46,91.29,41.99,0.0533
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,24,55,101.8,55.99,0.0554
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,2,52,107.67,55.99,0.0655
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,27,51,109.78,55.99,0.0695
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,5,54,129.6,69.99,0.0915
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,30,55,147.61,81.18,0.1165
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,4,54,155.53,83.98,0.1317
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,9,65,172.27,111.98,0.1342
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,12,65,172.27,111.98,0.1342
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,1,58,168.93,97.98,0.1447
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,11,58,168.93,97.98,0.1447
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,20,58,168.93,97.98,0.1447
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,23,46,152.14,69.99,0.1479
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,26,51,164.67,83.98,0.1563
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,22,50,167.97,83.98,0.1659
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,31,48,169.13,81.18,0.1752
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,3,49,171.4,83.98,0.1763
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,29,49,171.4,83.98,0.1763
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,14,53,184.87,97.98,0.1896
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,28,46,176.49,81.18,0.1991
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,13,52,188.43,97.98,0.2007
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,32,44,174.97,76.99,0.2046
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,10,56,199.96,111.98,0.2099
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,18,38,165.76,62.99,0.2126
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,33,46,182.57,83.98,0.213
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,21,48,189.55,90.98,0.2201
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,16,45,186.63,83.98,0.2276
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,17,44,190.87,83.98,0.2434
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,19,36,174.97,62.99,0.25
Broad: Spruce Forest,BSF,forest,deposition,C.2017,2017,15,34,185.26,62.99,0.2968
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,9,60,149.3,89.58,0.1092
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,20,63,164.41,103.58,0.1261
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,5,80,188.96,151.17,0.1312
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,3,75,190.36,142.77,0.1421
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,33,59,170.81,100.78,0.1454
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,6,78,197.4,153.97,0.1469
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,4,54,165.89,89.58,0.1498
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,19,54,165.89,89.58,0.1498
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,28,58,173.76,100.78,0.153
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,27,62,185.13,114.78,0.1625
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,13,63,186.63,117.58,0.1625
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,2,52,172.27,89.58,0.1678
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,30,69,198.8,137.17,0.1684
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,29,68,197.61,134.37,0.1688
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,32,61,188.16,114.78,0.1706
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,15,60,186.63,111.98,0.1707
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,22,60,191.3,114.78,0.1793
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,7,72,209.96,151.17,0.18
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,11,64,201.21,128.78,0.186
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,12,72,213.85,153.97,0.1867
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,14,61,197.34,120.38,0.1877
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,23,60,195.96,117.58,0.1882
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,31,58,193.07,111.98,0.1889
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,25,67,208.92,139.97,0.1915
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,21,61,201.93,123.18,0.1965
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,1,56,194.96,109.18,0.1996
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,26,66,212.08,139.97,0.2004
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,17,53,190.15,100.78,0.2006
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,18,54,197,106.38,0.2113
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,24,62,212.22,131.57,0.2136
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,8,58,212.37,123.18,0.2286
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,16,54,207.37,111.98,0.2341
Mary Lake: Forest,MLK,forest,deposition,C.2017,2017,10,68,238.78,162.37,0.2465
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,22,30,139.97,41.99,0.192
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,7,34,205.84,69.99,0.3664
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,20,34,205.84,69.99,0.3664
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,5,32,218.71,69.99,0.4395
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,33,32,218.71,69.99,0.4395
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,4,39,251.23,97.98,0.4758
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,19,31,225.76,69.99,0.4834
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,3,35,239.95,83.98,0.4837
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,21,26,215.34,55.99,0.5244
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,14,30,233.29,69.99,0.5334
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,15,30,233.29,69.99,0.5334
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,8,32,244.95,78.39,0.5513
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,9,33,254.5,83.98,0.577
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,27,33,254.5,83.98,0.577
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,24,29,241.33,69.99,0.5905
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,10,32,262.45,83.98,0.6328
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,26,32,262.45,83.98,0.6328
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,2,35,279.95,97.98,0.6583
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,28,35,279.95,97.98,0.6583
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,30,35,279.95,97.98,0.6583
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,1,38,294.68,111.98,0.6718
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,11,31,270.92,83.98,0.6961
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,29,34,288.18,97.98,0.7181
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,25,27,259.21,69.99,0.7316
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,12,33,296.91,97.98,0.7854
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,6,32,306.19,97.98,0.8614
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,13,32,306.19,97.98,0.8614
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,18,32,306.19,97.98,0.8614
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,31,32,306.19,97.98,0.8614
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,16,28,299.94,83.98,0.9446
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,17,28,299.94,83.98,0.9446
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,23,28,299.94,83.98,0.9446
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2017,2017,32,38,368.35,139.97,1.0498
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,6,44,31.81,14,0.0068
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,10,54,51.84,27.99,0.0146
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,7,50,55.99,27.99,0.0184
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,15,50,55.99,27.99,0.0184
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,22,50,55.99,27.99,0.0184
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,9,50,69.99,34.99,0.0288
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,8,42,66.65,27.99,0.0311
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,2,44,79.53,34.99,0.0423
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,1,48,87.48,41.99,0.0469
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,11,48,87.48,41.99,0.0469
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,24,48,87.48,41.99,0.0469
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,31,48,87.48,41.99,0.0469
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,4,42,83.32,34.99,0.0486
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,25,46,91.29,41.99,0.0533
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,17,51,109.78,55.99,0.0695
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,20,51,109.78,55.99,0.0695
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,16,50,111.98,55.99,0.0737
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,28,50,111.98,55.99,0.0737
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,3,40,104.98,41.99,0.081
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,13,48,116.64,55.99,0.0833
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,30,46,121.72,55.99,0.0947
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,14,51,137.23,69.99,0.1086
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,27,51,137.23,69.99,0.1086
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,21,50,139.97,69.99,0.1152
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,26,48,145.81,69.99,0.1302
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,23,47,148.91,69.99,0.1387
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,19,46,152.14,69.99,0.1479
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,33,45,155.53,69.99,0.158
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,12,48,174.97,83.98,0.1875
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,29,48,174.97,83.98,0.1875
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,18,52,188.43,97.98,0.2007
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,32,45,186.63,83.98,0.2276
Owl: Coastal Fen,OCF,fen,scour,D.2017,2017,5,31,203.19,62.99,0.3915
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,15,47,95.3,44.79,0.0568
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,19,44,111.34,48.99,0.0828
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,4,50,134.37,67.19,0.1062
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,17,45,130.64,58.79,0.1115
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,20,46,133.89,61.59,0.1146
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,26,46,133.89,61.59,0.1146
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,25,48,145.81,69.99,0.1302
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,8,48,151.64,72.79,0.1408
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,18,42,146.64,61.59,0.1505
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,30,44,152.7,67.19,0.1558
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,16,43,156.25,67.19,0.1669
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,29,44,159.06,69.99,0.1691
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,9,45,161.75,72.79,0.1709
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,11,47,166.78,78.39,0.174
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,7,42,159.97,67.19,0.1791
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,14,42,159.97,67.19,0.1791
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,31,44,165.42,72.79,0.1828
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,32,44,165.42,72.79,0.1828
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,1,46,170.4,78.39,0.1856
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,22,42,166.63,69.99,0.1944
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,33,46,176.49,81.18,0.1991
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,5,44,178.15,78.39,0.2121
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,28,44,178.15,78.39,0.2121
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,6,40,174.97,69.99,0.225
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,21,41,177.53,72.79,0.226
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,2,43,182.29,78.39,0.2272
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,12,43,182.29,78.39,0.2272
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,3,44,190.87,83.98,0.2434
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,10,42,186.63,78.39,0.2438
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,23,42,186.63,78.39,0.2438
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,27,41,191.18,78.39,0.2621
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,13,40,195.96,78.39,0.2822
Owl: Spruce Forest,OSF,forest,deposition,C.2017,2017,24,40,195.96,78.39,0.2822
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,7,48,160.39,76.99,0.1576
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,6,49,171.4,83.98,0.1763
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,30,34,164.67,55.99,0.2345
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,18,38,176.81,67.19,0.2419
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,4,39,179.45,69.99,0.2428
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,24,39,179.45,69.99,0.2428
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,19,40,181.97,72.79,0.2434
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,3,36,174.97,62.99,0.25
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,20,40,188.96,75.59,0.2624
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,27,40,195.96,78.39,0.2822
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,33,40,195.96,78.39,0.2822
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,1,37,189.15,69.99,0.2843
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,21,39,200.99,78.39,0.3045
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,12,36,194.41,69.99,0.3087
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,28,38,202.59,76.99,0.3175
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,26,40,209.96,83.98,0.324
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,32,40,209.96,83.98,0.324
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,25,40,216.96,86.78,0.346
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,15,34,205.84,69.99,0.3664
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,23,40,223.96,89.58,0.3687
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,9,36,217.74,78.39,0.3872
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,16,34,214.08,72.79,0.3963
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,2,35,219.96,76.99,0.4064
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,8,36,233.29,83.98,0.4445
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,13,34,230.54,78.39,0.4596
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,10,37,242.12,89.58,0.4658
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,29,36,241.07,86.78,0.4746
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,17,34,238.78,81.18,0.493
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,31,28,219.96,61.59,0.508
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2017,2017,5,34,247.01,83.98,0.5276
